name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts
André Onana,Man Utd,Wolverhampton,2023-08-14,True,90,0,2.27,6,0,9,1,True,0.0,True
André Onana,Man Utd,Manchester City,2023-10-29,True,90,3,3.94,7,0,2,0,False,0.0,True
André Onana,Man Utd,Fulham,2023-11-04,False,90,0,1.01,2,0,6,0,True,0.0,True
André Onana,Man Utd,Luton,2023-11-11,True,90,0,0.42,4,0,8,1,True,0.0,True
André Onana,Man Utd,Everton,2023-11-26,False,90,0,2.73,6,0,9,1,True,0.0,True
André Onana,Man Utd,Newcastle United,2023-12-02,False,90,1,2.65,3,0,3,0,False,0.0,True
André Onana,Man Utd,Chelsea,2023-12-06,True,90,1,1.4,2,0,2,0,False,0.0,True
André Onana,Man Utd,Bournemouth,2023-12-09,True,90,3,1.48,1,0,1,0,False,0.0,True
André Onana,Man Utd,Liverpool,2023-12-17,False,90,0,2.35,8,0,10,2,True,0.0,True
André Onana,Man Utd,West Ham,2023-12-23,False,90,2,1.36,3,0,2,0,False,0.0,True
André Onana,Man Utd,Aston Villa,2023-12-26,True,90,2,1.68,1,0,1,0,False,0.0762293636798858,True
André Onana,Man Utd,Tottenham,2023-08-19,False,90,2,1.8,5,0,2,0,False,0.0,True
André Onana,Man Utd,Nottingham Forest,2023-12-30,False,90,2,0.74,0,0,1,0,False,0.0,True
André Onana,Man Utd,Tottenham,2024-01-14,True,90,2,1.36,3,0,2,0,False,0.0,True
André Onana,Man Utd,Wolverhampton,2024-02-01,False,90,3,2.1,3,0,1,0,False,0.0,True
André Onana,Man Utd,West Ham,2024-02-04,True,90,0,1.69,4,0,8,1,True,0.0,True
André Onana,Man Utd,Aston Villa,2024-02-11,False,90,1,2.49,8,0,4,0,False,0.0,True
André Onana,Man Utd,Luton,2024-02-18,False,90,1,1.74,3,0,3,0,False,0.0,True
André Onana,Man Utd,Fulham,2024-02-24,True,90,2,1.11,3,0,2,0,False,0.0,True
André Onana,Man Utd,Manchester City,2024-03-03,False,90,3,3.32,5,0,2,0,False,0.0,True
André Onana,Man Utd,Everton,2024-03-09,True,90,0,1.48,6,0,11,3,True,0.0555086769163608,True
André Onana,Man Utd,Nottingham Forest,2023-08-26,True,90,2,1.24,2,0,0,0,False,0.0,True
André Onana,Man Utd,Brentford,2024-03-30,False,90,1,2.6,4,0,3,0,False,0.0,True
André Onana,Man Utd,Chelsea,2024-04-04,False,90,4,3.04,6,0,2,0,False,0.0,True
André Onana,Man Utd,Liverpool,2024-04-07,True,90,2,3.59,6,0,2,0,False,0.0,True
André Onana,Man Utd,Bournemouth,2024-04-13,False,90,2,1.75,3,0,2,0,False,0.0,True
André Onana,Man Utd,Sheffield,2024-04-24,True,90,2,0.77,2,0,1,0,False,0.0,True
André Onana,Man Utd,Burnley,2024-04-27,True,90,1,2.06,6,0,4,0,False,0.0,True
André Onana,Man Utd,Crystal Palace,2024-05-06,False,90,4,1.47,6,0,2,0,False,0.0,True
André Onana,Man Utd,Arsenal,2024-05-12,True,90,1,1.71,5,0,3,0,False,0.0,True
André Onana,Man Utd,Newcastle United,2024-05-15,True,90,2,2.32,5,0,2,0,False,0.0,True
André Onana,Man Utd,Brighton,2024-05-19,False,90,0,1.55,2,0,7,1,True,0.0,True
André Onana,Man Utd,Arsenal,2023-09-03,False,90,3,2.27,2,0,0,0,False,0.0,True
André Onana,Man Utd,Brighton,2023-09-16,True,90,3,1.89,5,0,2,0,False,0.0,True
André Onana,Man Utd,Burnley,2023-09-23,False,90,0,1.12,4,0,7,0,True,0.0,True
André Onana,Man Utd,Crystal Palace,2023-09-30,True,90,1,0.81,1,0,2,0,False,0.0,True
André Onana,Man Utd,Brentford,2023-10-07,True,90,1,0.95,2,0,2,0,False,0.0,True
André Onana,Man Utd,Sheffield,2023-10-21,False,90,1,1.38,5,0,3,0,False,0.0,True
