name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points
Chris Wood,Nott'm Forest,Arsenal,2023-08-12,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,1.0,0.0,1.0,3.0,0.0,3.42,0.37,0.07,7.0
Chris Wood,Nott'm Forest,Sheffield,2023-08-18,True,6,1.0,0.11,0.0,0.0,7,1.0,0.0,5.1,2,0,4.0,0.06,3.5,3.0,0.0,3.42,0.37,0.07,1.0
Chris Wood,Nott'm Forest,Manchester United,2023-08-26,False,9,0.0,0.0,0.0,0.1,1,0.0,2.0,2.9,0,0,3.0,0.04,5.33,3.0,0.0,3.42,0.37,0.07,1.0
Chris Wood,Nott'm Forest,Chelsea,2023-09-02,False,25,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,2.5,0.03,10.25,3.0,0.0,3.42,0.37,0.07,1.0
Chris Wood,Nott'm Forest,Burnley,2023-09-18,True,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,2.2,0.02,8.6,3.0,0.0,3.42,0.37,0.07,1.0
Chris Wood,Nott'm Forest,Manchester City,2023-09-23,False,15,0.0,0.0,0.0,0.03,1,0.0,1.0,1.7,0,0,2.2,0.02,9.67,3.0,0.0,3.42,0.37,0.07,1.0
Chris Wood,Nott'm Forest,Brentford,2023-10-01,True,9,0.0,0.37,0.0,0.0,1,1.0,0.0,0.2,0,0,1.0,0.07,9.57,3.0,0.0,3.42,0.37,0.07,2.0
Chris Wood,Nott'm Forest,Crystal Palace,2023-10-07,False,75,0.0,0.0,0.0,0.02,2,0.0,1.0,1.9,0,1,1.2,0.07,17.75,3.0,0.0,3.42,0.37,0.07,13.0
Chris Wood,Nott'm Forest,Luton,2023-10-21,True,90,2.0,1.94,0.0,0.08,13,7.0,1.0,19.1,3,1,3.6,0.46,25.78,3.0,0.0,3.42,0.37,0.07,0.0
Chris Wood,Nott'm Forest,Liverpool,,False,0,,,,,0,,,0.0,0,0,3.4,0.46,23.2,3.0,0.0,3.42,0.37,0.07,0.0
Chris Wood,Nott'm Forest,Aston Villa,,True,0,,,,,0,,,0.0,0,0,3.2,0.46,21.09,3.0,0.0,3.42,0.37,0.07,1.0
Chris Wood,Nott'm Forest,West Ham,2023-11-12,False,14,0.0,0.0,0.0,0.05,1,0.0,1.0,1.4,0,0,3.2,0.39,20.5,3.0,0.0,3.42,0.37,0.07,2.0
Chris Wood,Nott'm Forest,Brighton,2023-11-25,True,62,0.0,0.15,0.0,0.04,2,1.0,1.0,7.1,0,1,3.2,0.42,23.69,3.0,0.0,3.42,0.37,0.07,2.0
Chris Wood,Nott'm Forest,Everton,2023-12-02,True,90,0.0,0.0,0.0,0.13,2,0.0,2.0,4.0,0,1,1.0,0.03,28.43,3.0,0.0,3.42,0.37,0.07,1.0
Chris Wood,Nott'm Forest,Fulham,2023-12-06,False,32,0.0,0.08,0.0,0.0,1,1.0,0.0,0.7,0,0,1.2,0.05,28.67,3.0,0.0,3.42,0.37,0.07,1.0
Chris Wood,Nott'm Forest,Wolverhampton,2023-12-09,False,6,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,1.4,0.05,27.25,3.0,0.0,3.42,0.37,0.07,1.0
Chris Wood,Nott'm Forest,Tottenham,2023-12-15,True,22,0.0,0.0,0.0,0.3,1,0.0,1.0,1.4,0,0,1.4,0.05,26.94,3.0,0.0,3.42,0.37,0.07,11.0
Chris Wood,Nott'm Forest,Bournemouth,2023-12-23,True,90,1.0,0.2,1.0,0.32,11,4.0,2.0,13.7,2,1,3.2,0.26,30.44,3.0,0.0,3.42,0.37,0.07,17.0
Chris Wood,Nott'm Forest,Newcastle United,2023-12-26,False,90,3.0,2.17,0.0,0.0,17,3.0,0.0,20.2,3,1,6.2,0.69,33.58,3.0,0.0,3.42,0.37,0.07,2.0
Chris Wood,Nott'm Forest,Manchester United,2023-12-30,True,90,0.0,0.04,0.0,0.0,2,1.0,0.0,0.1,0,1,6.4,0.68,36.4,3.0,0.0,3.42,0.37,0.07,8.0
Chris Wood,Nott'm Forest,Brentford,2024-01-20,False,90,1.0,0.34,0.0,0.23,8,2.0,4.0,12.4,2,1,7.8,0.75,38.95,3.0,0.0,3.42,0.37,0.07,1.0
