name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,selected,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Harry Kane,Spurs,Manchester City,,True,0,,,,,0,,,0.0,0,9.15,0.0,0.0,0.0,0.0,Spurs,False,Wolverhampton,,
Harry Kane,Spurs,Wolverhampton,2021-08-22,False,18,0.0,0.45,0.0,0.16,0,1.0,1.0,3.3,0,5.65,0.0,0.23,9.0,1.0,Spurs,True,Watford,,
Harry Kane,Spurs,Watford,2021-08-29,True,90,0.0,0.11,0.0,0.18,1,1.0,2.0,6.4,0,6.13,0.33,0.19,36.0,2.0,Spurs,False,Crystal Palace,,
Harry Kane,Spurs,Crystal Palace,2021-09-11,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.6,0,6.28,0.75,0.14,49.5,2.0,Spurs,True,Chelsea,,
Harry Kane,Spurs,Chelsea,2021-09-19,True,90,0.0,0.13,0.0,0.0,2,2.0,0.0,3.0,0,4.6,1.0,0.14,57.6,2.0,Spurs,False,Arsenal,,
Harry Kane,Spurs,Arsenal,2021-09-26,False,90,0.0,0.45,0.0,0.0,2,5.0,0.0,3.2,0,4.14,1.4,0.23,63.0,2.0,Spurs,True,Aston Villa,,
Harry Kane,Spurs,Aston Villa,2021-10-03,True,90,0.0,0.39,0.0,0.41,2,6.0,1.0,9.8,0,3.9,1.8,0.22,66.86,12.0,Spurs,False,Newcastle United,,
Harry Kane,Spurs,Newcastle United,2021-10-17,False,90,1.0,0.37,1.0,0.75,12,2.0,2.0,11.7,3,3.88,4.0,0.47,69.75,2.0,Spurs,False,West Ham,,
Harry Kane,Spurs,West Ham,2021-10-24,False,90,0.0,0.05,0.0,0.0,2,1.0,0.0,3.8,0,5.21,4.0,0.48,72.0,2.0,Spurs,True,Manchester United,,
Harry Kane,Spurs,Manchester United,2021-10-30,True,90,0.0,0.06,0.0,0.0,2,1.0,0.0,3.3,0,5.14,4.0,0.46,73.8,2.0,Spurs,False,Everton,,
Harry Kane,Spurs,Everton,2021-11-07,False,90,0.0,0.11,0.0,0.35,2,2.0,1.0,5.3,0,5.69,4.0,0.4,75.27,2.0,Spurs,True,Leicester City,,
Harry Kane,Spurs,Leicester City,2021-11-21,True,90,0.0,0.64,0.0,0.0,2,4.0,0.0,10.4,0,8.56,4.0,0.45,76.5,2.0,Spurs,True,Brentford,,
Harry Kane,Spurs,Brentford,2021-12-02,True,90,0.0,0.38,0.0,0.61,2,2.0,3.0,11.2,0,8.8,2.0,0.25,77.54,2.0,Spurs,True,Norwich,,
Harry Kane,Spurs,Norwich,2021-12-05,True,90,0.0,0.37,0.0,0.0,2,5.0,0.0,3.7,0,8.46,2.0,0.31,78.43,6.0,Spurs,True,Liverpool,,
Harry Kane,Spurs,Liverpool,2021-12-19,True,90,1.0,1.34,0.0,0.59,6,6.0,1.0,14.9,1,4.57,2.8,0.57,79.2,6.0,Spurs,True,Crystal Palace,,
Harry Kane,Spurs,Crystal Palace,2021-12-26,True,63,1.0,0.49,0.0,0.0,6,2.0,0.0,6.2,0,7.49,3.6,0.64,78.19,6.0,Spurs,False,Southampton,,
Harry Kane,Spurs,Southampton,2021-12-28,False,90,1.0,1.25,0.0,0.1,6,4.0,2.0,10.3,0,6.56,4.4,0.76,78.88,2.0,Spurs,False,Watford,,
Harry Kane,Spurs,Watford,2022-01-01,False,90,0.0,0.26,0.0,0.02,2,6.0,1.0,11.3,0,8.03,4.4,0.74,79.5,11.0,Spurs,False,Leeds United,,
Harry Kane,Spurs,Leeds United,2022-01-19,False,90,1.0,1.44,1.0,0.49,11,10.0,2.0,19.6,2,13.78,6.2,1.16,80.05,2.0,Spurs,False,Chelsea,,
Harry Kane,Spurs,Chelsea,2022-01-23,False,90,0.0,0.05,0.0,0.09,2,1.0,2.0,5.4,0,10.97,5.4,0.9,80.55,2.0,Spurs,True,Southampton,,
Harry Kane,Spurs,Southampton,2022-02-09,True,90,0.0,0.62,0.0,0.41,2,2.0,1.0,4.2,0,11.95,4.6,0.92,81.0,2.0,Spurs,True,Wolverhampton,,
Harry Kane,Spurs,Wolverhampton,2022-02-13,True,90,0.0,0.42,0.0,0.0,2,8.0,0.0,12.3,0,9.73,3.8,0.76,81.41,13.0,Spurs,False,Manchester City,,
Harry Kane,Spurs,Manchester City,2022-02-19,False,90,2.0,1.5,0.0,0.14,13,3.0,1.0,16.4,3,9.29,6.0,1.01,81.78,2.0,Spurs,False,Burnley,,
Harry Kane,Spurs,Burnley,2022-02-23,False,90,0.0,0.1,0.0,0.04,2,3.0,1.0,4.0,0,9.29,4.2,0.54,82.12,11.0,Spurs,False,Leicester City,,
Harry Kane,Spurs,Leicester City,2022-02-26,False,90,1.0,0.38,1.0,0.88,11,2.0,4.0,15.5,2,13.76,6.0,0.8,82.44,13.0,Spurs,True,Everton,,
Harry Kane,Spurs,Everton,2022-03-07,True,90,2.0,0.91,0.0,0.51,13,4.0,1.0,16.2,3,12.45,8.2,0.86,82.73,6.0,Spurs,False,Manchester United,,
Harry Kane,Spurs,Manchester United,2022-03-12,False,90,1.0,0.78,0.0,0.0,6,2.0,0.0,7.4,0,17.39,9.0,0.93,83.0,8.0,Spurs,False,Brighton,,
Harry Kane,Spurs,Brighton,2022-03-16,False,90,1.0,0.94,0.0,0.33,8,6.0,3.0,12.5,2,17.39,8.0,0.82,83.25,13.0,Spurs,True,West Ham,,
Harry Kane,Spurs,West Ham,2022-03-20,True,90,0.0,0.98,2.0,0.62,13,3.0,4.0,12.9,2,24.2,10.2,1.4,83.48,4.0,Spurs,True,Newcastle United,,
Harry Kane,Spurs,Newcastle United,2022-04-03,True,90,0.0,0.35,1.0,0.98,4,5.0,3.0,10.7,0,20.48,8.8,1.39,83.7,10.0,Spurs,False,Aston Villa,,
Harry Kane,Spurs,Aston Villa,2022-04-09,False,90,0.0,0.16,2.0,0.58,10,2.0,4.0,11.7,0,21.36,8.2,1.64,83.9,2.0,Spurs,True,Brighton,,
Harry Kane,Spurs,Brighton,2022-04-16,True,90,0.0,0.01,0.0,0.47,2,1.0,2.0,4.3,0,21.62,7.4,1.49,84.09,2.0,Spurs,False,Brentford,,
Harry Kane,Spurs,Brentford,2022-04-23,False,90,0.0,0.26,0.0,0.0,2,4.0,0.0,5.6,0,19.37,6.2,1.35,84.27,6.0,Spurs,True,Leeds United,,
Harry Kane,Spurs,Leeds United,2022-05-01,True,90,1.0,0.88,0.0,0.0,6,4.0,0.0,9.9,0,18.02,4.8,0.93,84.44,2.0,Spurs,False,Liverpool,,
Harry Kane,Spurs,Liverpool,2022-05-07,False,90,0.0,0.05,0.0,0.07,2,1.0,2.0,5.3,0,16.29,4.4,0.67,84.6,13.0,Spurs,True,Arsenal,,
Harry Kane,Spurs,Arsenal,2022-05-12,True,90,2.0,1.88,0.0,0.3,13,9.0,1.0,22.8,3,16.29,5.0,0.62,84.75,7.0,Spurs,True,Burnley,,
Harry Kane,Spurs,Burnley,2022-05-15,True,90,1.0,1.42,0.0,0.0,7,6.0,0.0,14.3,1,17.99,6.0,0.9,84.89,10.0,Spurs,False,Norwich,,
Harry Kane,Spurs,Norwich,2022-05-22,False,90,1.0,0.71,1.0,0.75,10,7.0,3.0,0.0,1,20.28,7.6,1.19,85.03,2.0,Spurs,True,Southampton,,
