name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Donny van de Beek,Man Utd,Wolverhampton,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.08,0.13,0.05,0.0,Man Utd,True,Manchester City,0.86
Donny van de Beek,Man Utd,Manchester City,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.08,0.13,0.05,0.0,Man Utd,False,Fulham,-1.5
Donny van de Beek,Man Utd,Fulham,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.08,0.13,0.05,0.0,Man Utd,True,Luton,-1.02
Donny van de Beek,Man Utd,Luton,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.08,0.13,0.05,0.0,Man Utd,False,Everton,-1.18
Donny van de Beek,Man Utd,Everton,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.08,0.13,0.05,0.0,Man Utd,False,Newcastle United,1.36
Donny van de Beek,Man Utd,Newcastle United,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.08,0.13,0.05,0.0,Man Utd,True,Chelsea,-2.79
Donny van de Beek,Man Utd,Chelsea,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.08,0.13,0.05,0.0,Man Utd,True,Bournemouth,1.4
Donny van de Beek,Man Utd,Bournemouth,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.08,0.13,0.05,0.0,Man Utd,False,Liverpool,2.76
Donny van de Beek,Man Utd,Liverpool,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.08,0.13,0.05,0.0,Man Utd,False,West Ham,2.3
Donny van de Beek,Man Utd,West Ham,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.08,0.13,0.05,0.0,Man Utd,True,Aston Villa,-0.23
Donny van de Beek,Man Utd,Aston Villa,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.08,0.13,0.05,0.0,Man Utd,False,Tottenham,0.11
Donny van de Beek,Man Utd,Tottenham,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.08,0.13,0.05,0.0,Man Utd,False,Nottingham Forest,-0.09
Donny van de Beek,Man Utd,Nottingham Forest,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.08,0.13,0.05,0.0,Man Utd,True,Tottenham,-2.02
Donny van de Beek,Man Utd,Tottenham,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.08,0.13,0.05,0.0,Man Utd,False,Wolverhampton,-0.7
Donny van de Beek,Man Utd,Wolverhampton,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.08,0.13,0.05,0.0,Man Utd,True,West Ham,-1.52
Donny van de Beek,Man Utd,West Ham,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.08,0.13,0.05,0.0,Man Utd,False,Aston Villa,-0.18
Donny van de Beek,Man Utd,Aston Villa,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.08,0.13,0.05,0.0,Man Utd,False,Luton,-2.65
Donny van de Beek,Man Utd,Luton,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.08,0.13,0.05,0.0,Man Utd,True,Fulham,0.26
Donny van de Beek,Man Utd,Fulham,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.08,0.13,0.05,0.0,Man Utd,False,Manchester City,1.48
Donny van de Beek,Man Utd,Manchester City,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.08,0.13,0.05,0.0,Man Utd,True,Everton,-1.71
Donny van de Beek,Man Utd,Everton,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.08,0.13,0.05,0.0,Man Utd,True,Nottingham Forest,-0.7
Donny van de Beek,Man Utd,Nottingham Forest,,True,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.08,0.13,0.05,0.0,Man Utd,False,Brentford,1.16
Donny van de Beek,Man Utd,Brentford,,False,,0,,,,,0,,,0.0,0,0,0,False,0.0,0.0,0.0,0.0,0.0,0.08,0.13,0.05,0.0,Man Utd,False,Chelsea,0.93
