name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts
Kalvin Phillips,Man City,Bournemouth,2023-11-04,True,Sub,19,0,0.0,0,0.0,1,0,0,0.4,0,0,1,False
Kalvin Phillips,West Ham,Bournemouth,2024-02-01,True,MC,67,0,0.0141708124428987,0,0.0,2,1,0,1.6,0,0,1,True
Kalvin Phillips,West Ham,Manchester United,2024-02-04,False,Sub,18,0,0.0092266062274575,0,0.0,1,1,0,0.7,0,0,1,False
Kalvin Phillips,West Ham,Arsenal,2024-02-11,True,Sub,45,0,0.0,0,0.0,0,0,0,0.0,0,0,2,False
Kalvin Phillips,West Ham,Nottingham Forest,2024-02-17,False,DMC,70,0,0.0809824392199516,0,0.0,-1,1,0,2.4,0,0,2,True
Kalvin Phillips,West Ham,Everton,2024-03-02,False,Sub,24,0,0.0,0,0.0,1,0,0,0.3,0,0,0,False
Kalvin Phillips,West Ham,Burnley,2024-03-10,True,DMC,45,0,0.0,0,0.0,1,0,0,0.3,0,0,2,True
Kalvin Phillips,West Ham,Newcastle United,2024-03-30,False,Sub,21,0,0.0,0,0.0,1,0,0,0.2,0,0,3,False
Kalvin Phillips,West Ham,Crystal Palace,2024-04-21,False,Sub,15,0,0.0,0,0.0,1,0,0,0.5,0,0,0,False
Kalvin Phillips,Man City,Fulham,2023-09-02,True,Sub,6,0,0.0,0,0.0,1,0,0,0.5,0,0,0,False
Kalvin Phillips,Man City,Nottingham Forest,2023-09-23,True,Sub,39,0,0.0,0,0.0,1,0,0,0.8,0,0,0,False
Kalvin Phillips,Man City,Wolverhampton,2023-09-30,False,Sub,25,0,0.0898281708359718,0,0.0,1,2,0,1.4,0,0,1,False
