name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,starts,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Luis Díaz,Liverpool,Chelsea,2023-08-13,False,FWL,76,1.0,0.92,0.0,0.1,8,4.0,1.0,8.3,1,0,1,True,0.0,0.0,76.0,4.0,2.0,3.57,1.95,0.06,0.0,Liverpool,True,Nottingham Forest,-1.23
Luis Díaz,Liverpool,Nottingham Forest,,True,,0,,,,,0,,,0.0,0,0,0,False,8.0,0.92,38.0,4.0,2.0,3.57,1.95,0.06,6.0,Liverpool,False,Luton,1.99
Luis Díaz,Liverpool,Luton,2023-11-05,False,Sub,7,1.0,0.08,0.0,0.0,6,1.0,0.0,6.0,0,0,0,False,4.0,0.46,27.67,4.0,2.0,3.57,1.95,0.06,1.0,Liverpool,True,Brentford,-2.96
Luis Díaz,Liverpool,Brentford,2023-11-12,True,Sub,7,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,False,4.67,0.33,22.5,4.0,2.0,3.57,1.95,0.06,1.0,Liverpool,False,Manchester City,1.11
Luis Díaz,Liverpool,Manchester City,2023-11-25,False,Sub,36,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0,False,3.75,0.25,25.2,4.0,2.0,3.57,1.95,0.06,2.0,Liverpool,True,Fulham,0.57
Luis Díaz,Liverpool,Fulham,2023-12-03,True,FWL,90,0.0,0.31,0.0,0.03,2,5.0,2.0,13.2,0,0,3,True,3.2,0.2,36.0,4.0,2.0,3.57,1.95,0.06,3.0,Liverpool,False,Sheffield,-0.79
Luis Díaz,Liverpool,Sheffield,2023-12-06,False,FWL,66,0.0,0.0,0.0,0.08,3,0.0,1.0,3.5,0,1,0,True,2.0,0.08,40.29,4.0,2.0,3.57,1.95,0.06,1.0,Liverpool,False,Crystal Palace,0.35
Luis Díaz,Liverpool,Crystal Palace,2023-12-09,False,FWL,90,0.0,0.05,0.0,0.17,1,2.0,3.0,5.3,0,0,1,True,2.6,0.08,46.5,4.0,2.0,3.57,1.95,0.06,3.0,Liverpool,True,Manchester United,-2.66
Luis Díaz,Liverpool,Manchester United,2023-12-17,True,FWL,77,0.0,0.16,0.0,0.31,3,3.0,5.0,8.4,0,1,0,True,1.6,0.07,49.89,4.0,2.0,3.57,1.95,0.06,2.0,Liverpool,True,Arsenal,-0.54
Luis Díaz,Liverpool,Arsenal,2023-12-23,True,FWL,67,0.0,0.1,0.0,0.05,2,2.0,1.0,2.3,0,0,1,True,2.0,0.1,51.6,4.0,2.0,3.57,1.95,0.06,4.0,Liverpool,False,Burnley,-1.03
