name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Hugo Lloris,Spurs,Brentford,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Spurs,True,Manchester United,1.18,0.38
Hugo Lloris,Spurs,Manchester United,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Spurs,False,Bournemouth,-1.68,0.19
Hugo Lloris,Spurs,Bournemouth,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Spurs,False,Burnley,3.87,0.0
Hugo Lloris,Spurs,Burnley,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Spurs,True,Sheffield,,0.68
Hugo Lloris,Spurs,Sheffield,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Spurs,False,Arsenal,2.45,-0.48
Hugo Lloris,Spurs,Arsenal,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Spurs,True,Liverpool,-0.03,0.18
Hugo Lloris,Spurs,Liverpool,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Spurs,False,Luton,,
Hugo Lloris,Spurs,Luton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Spurs,True,Fulham,-1.52,-0.13
Hugo Lloris,Spurs,Fulham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Spurs,False,Crystal Palace,1.4,0.38
Hugo Lloris,Spurs,Crystal Palace,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Spurs,True,Chelsea,1.57,-0.25
Hugo Lloris,Spurs,Chelsea,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Spurs,False,Wolverhampton,0.08,-0.52
Hugo Lloris,Spurs,Wolverhampton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Spurs,True,Aston Villa,1.17,0.64
Hugo Lloris,Spurs,Aston Villa,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Spurs,False,Manchester City,-0.49,-1.32
Hugo Lloris,Spurs,Manchester City,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Spurs,True,West Ham,-1.74,0.49
Hugo Lloris,Spurs,West Ham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Spurs,True,Newcastle United,-1.88,0.55
Hugo Lloris,Spurs,Newcastle United,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Spurs,False,Nottingham Forest,-5.2,-0.55
Hugo Lloris,Spurs,Nottingham Forest,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Spurs,True,Everton,-3.67,0.53
Hugo Lloris,Spurs,Everton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Spurs,False,Brighton,-2.31,-0.6
Hugo Lloris,Spurs,Brighton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Spurs,True,Bournemouth,-0.25,1.22
Hugo Lloris,Spurs,Bournemouth,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Spurs,False,Manchester United,3.47,-0.63
Hugo Lloris,Spurs,Manchester United,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Spurs,True,Brentford,-3.15,0.79
Hugo Lloris,Spurs,Brentford,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Spurs,False,Everton,-0.37,-0.24
Hugo Lloris,Spurs,Everton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Spurs,True,Brighton,,-0.66
Hugo Lloris,Spurs,Brighton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Spurs,True,Wolverhampton,-0.85,0.05
Hugo Lloris,Spurs,Wolverhampton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Spurs,True,Crystal Palace,-3.09,0.88
