name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Alfie Whiteman,Spurs,Brentford,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Spurs,True,Manchester United,1.18,0.38
Alfie Whiteman,Spurs,Manchester United,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Spurs,False,Bournemouth,-1.68,0.19
Alfie Whiteman,Spurs,Bournemouth,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Spurs,False,Burnley,3.87,0.0
Alfie Whiteman,Spurs,Burnley,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Spurs,True,Sheffield,,0.68
Alfie Whiteman,Spurs,Sheffield,2023-09-16,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,Spurs,False,Arsenal,2.45,-0.48
Alfie Whiteman,Spurs,Arsenal,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Spurs,True,Liverpool,-0.03,0.18
Alfie Whiteman,Spurs,Liverpool,2023-09-30,True,0,0,0.0,0,0,0,0,0,0.71,0,0.0,0,0.0,0,0,0.0,Spurs,False,Luton,,
Alfie Whiteman,Spurs,Luton,2023-10-07,False,0,0,0.0,0,0,0,0,0,0.12,0,0.0,0,0.0,0,0,0.0,Spurs,True,Fulham,-1.52,-0.13
Alfie Whiteman,Spurs,Fulham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Spurs,False,Crystal Palace,1.4,0.38
Alfie Whiteman,Spurs,Crystal Palace,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Spurs,True,Chelsea,1.57,-0.25
Alfie Whiteman,Spurs,Chelsea,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Spurs,False,Wolverhampton,0.08,-0.52
Alfie Whiteman,Spurs,Wolverhampton,2023-11-11,False,0,0,0.0,0,0,0,0,0,0.07,0,0.0,0,0.0,0,0,0.0,Spurs,True,Aston Villa,1.17,0.64
Alfie Whiteman,Spurs,Aston Villa,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Spurs,False,Manchester City,-0.49,-1.32
Alfie Whiteman,Spurs,Manchester City,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Spurs,True,West Ham,-1.74,0.49
Alfie Whiteman,Spurs,West Ham,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Spurs,True,Newcastle United,-1.88,0.55
Alfie Whiteman,Spurs,Newcastle United,2023-12-10,True,0,0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0,0,0.0,Spurs,False,Nottingham Forest,-5.2,-0.55
Alfie Whiteman,Spurs,Nottingham Forest,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Spurs,True,Everton,-3.67,0.53
Alfie Whiteman,Spurs,Everton,2023-12-23,True,0,0,0.0,0,0,0,0,0,0.15,0,0.0,0,0.0,0,0,0.0,Spurs,False,Brighton,-2.31,-0.6
Alfie Whiteman,Spurs,Brighton,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Spurs,True,Bournemouth,-0.25,1.22
Alfie Whiteman,Spurs,Bournemouth,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Spurs,False,Manchester United,3.47,-0.63
Alfie Whiteman,Spurs,Manchester United,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Spurs,True,Brentford,-3.15,0.79
Alfie Whiteman,Spurs,Brentford,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Spurs,False,Everton,-0.37,-0.24
Alfie Whiteman,Spurs,Everton,2024-02-03,False,0,0,0.0,0,0,0,0,0,0.02,0,0.0,0,0.0,0,0,0.0,Spurs,True,Brighton,,-0.66
Alfie Whiteman,Spurs,Brighton,2024-02-10,True,0,0,0.0,0,0,0,0,0,0.43,0,0.0,0,0.0,0,0,0.0,Spurs,True,Wolverhampton,-0.85,0.05
Alfie Whiteman,Spurs,Wolverhampton,,True,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Spurs,True,Crystal Palace,-3.09,0.88
Alfie Whiteman,Spurs,Crystal Palace,2024-03-02,True,0,0,0.0,0,0,0,0,0,0.44,0,0.0,0,0.0,0,0,0.0,Spurs,False,Aston Villa,,0.29
Alfie Whiteman,Spurs,Aston Villa,,False,0,0,0.0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Spurs,False,Fulham,,0.86
