name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,clean_sheet_probability,saves_per_game,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,last_season_total_saves,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Kepa Arrizabalaga,Chelsea,Manchester City,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Chelsea,False,Wolverhampton,,-0.53
Kepa Arrizabalaga,Chelsea,Wolverhampton,2024-08-25,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Bournemouth,False,Everton,,-0.39
Kepa Arrizabalaga,Bournemouth,Everton,,False,90.0,2.0,1.97,6.0,0.0,3.0,0.0,False,,True,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,Bournemouth,True,Chelsea,,0.0
Kepa Arrizabalaga,Bournemouth,Chelsea,,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,False,1.0,0.0,1.5,0.0,0.0,0.0,0.0,4.0,Bournemouth,False,Liverpool,,-1.08
Kepa Arrizabalaga,Bournemouth,Liverpool,,False,90.0,3.0,2.06,9.0,0.0,4.0,0.0,False,,True,0.75,0.0,3.0,0.0,0.0,0.0,0.0,2.0,Bournemouth,True,Southampton,,0.24
Kepa Arrizabalaga,Bournemouth,Southampton,,True,90.0,1.0,0.6,2.0,0.0,2.0,0.0,False,,True,1.4,0.0,2.83,0.0,0.0,0.0,0.0,2.0,Bournemouth,False,Leicester City,,-0.22
Kepa Arrizabalaga,Bournemouth,Leicester City,,False,90.0,1.0,0.79,1.0,0.0,2.0,0.0,False,,True,1.8,0.0,2.57,0.0,0.0,0.0,0.0,6.0,Bournemouth,True,Arsenal,,-0.32
Kepa Arrizabalaga,Bournemouth,Arsenal,,True,90.0,0.0,0.68,1.0,0.0,6.0,0.0,True,,True,2.2,0.2,2.38,0.0,0.0,0.0,0.0,0.0,Bournemouth,False,Aston Villa,,0.11
Kepa Arrizabalaga,Bournemouth,Aston Villa,2024-10-26,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.25,False,2.8,0.2,2.11,0.0,0.0,0.0,0.0,,Bournemouth,False,Manchester United,,-0.41
,Bournemouth,,,,,,,,,,,,,,,,,,,,,,Bournemouth,True,Arsenal,,-0.32
,Bournemouth,,,,,,,,,,,,,,,,,,,,,,Bournemouth,False,Leicester City,,-0.22
