name,team,opponent_team,date,was_home,minutes,goals_conceded,expected_goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,starts,form,clean_sheet_probability,saves_per_game,last_season_penalties_saved,last_season_expected_goals_conceded,last_season_clean_sheet_probability,last_season_total_saves,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Jordan Pickford,Everton,Brighton,2024-08-17,True,90.0,3.0,1.43,2.0,0.0,1.0,0.0,False,0.0,True,0.0,0.0,2.0,0.0,56.01,0.34,121.0,1.0,Everton,False,Tottenham,,-0.3
Jordan Pickford,Everton,Tottenham,2024-08-24,False,90.0,4.0,2.43,3.0,0.0,1.0,0.0,False,0.0,True,1.0,0.0,2.5,0.0,56.01,0.34,121.0,2.0,Everton,True,Bournemouth,,0.84
Jordan Pickford,Everton,Bournemouth,2024-08-31,True,90.0,3.0,2.22,4.0,0.0,2.0,0.0,False,0.0,True,1.0,0.0,3.0,0.0,56.01,0.34,121.0,2.0,Everton,False,Aston Villa,,0.11
Jordan Pickford,Everton,Aston Villa,2024-09-14,False,90.0,3.0,2.12,4.0,0.0,2.0,0.0,False,0.0,True,1.33,0.0,3.25,0.0,56.01,0.34,121.0,2.0,Everton,False,Leicester City,,-0.22
Jordan Pickford,Everton,Leicester City,2024-09-21,False,90.0,1.0,0.66,1.0,0.0,2.0,0.0,False,0.0,True,1.5,0.0,2.8,0.0,56.01,0.34,121.0,2.0,Everton,True,Crystal Palace,,0.88
Jordan Pickford,Everton,Crystal Palace,2024-09-28,True,90.0,1.0,0.95,3.0,0.0,2.0,0.0,False,0.0,True,1.6,0.0,2.83,0.0,56.01,0.34,121.0,15.0,Everton,True,Newcastle United,,0.67
Jordan Pickford,Everton,Newcastle United,2024-10-05,True,90.0,0.0,2.05,3.0,1.0,15.0,3.0,True,0.0,True,1.8,0.14,2.86,0.0,56.01,0.34,121.0,6.0,Everton,False,Ipswich Town,,
Jordan Pickford,Everton,Ipswich Town,2024-10-19,False,90.0,0.0,1.25,2.0,0.0,6.0,0.0,True,0.0,True,4.6,0.25,2.75,0.0,56.01,0.34,121.0,2.0,Everton,True,Fulham,,0.27
Jordan Pickford,Everton,Fulham,2024-10-26,True,90.0,1.0,1.26,2.0,0.0,2.0,0.0,False,0.0,True,5.4,0.22,2.67,0.0,56.01,0.34,121.0,,Everton,False,Southampton,,-0.31
,Everton,,,,,,,,,,,,,,,,,,,,,,Everton,False,West Ham,,-0.34
,Everton,,,,,,,,,,,,,,,,,,,,,,Everton,True,Brentford,,0.54
