name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Christian Benteke,Crystal Palace,Arsenal,,True,0,,,,,0,,,0.0,0,0,0.78,0.0,0.0,0.0,4.0,1.0,4.72,1.65,0.05,0.0,Crystal Palace,False,Liverpool,,-1.33
Christian Benteke,Crystal Palace,Liverpool,,False,0,,,,,0,,,0.0,0,0,0.58,0.0,0.0,0.0,4.0,1.0,4.72,1.65,0.05,0.0,Crystal Palace,True,Aston Villa,,0.55
Christian Benteke,Crystal Palace,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0.36,0.0,0.0,0.0,4.0,1.0,4.72,1.65,0.05,0.0,Crystal Palace,False,Manchester City,,-1.26
Christian Benteke,Crystal Palace,Manchester City,2022-08-27,False,0,0.0,0.48,0.0,0.18,0,1.0,2.0,0.0,0,0,0.28,0.0,0.12,0.0,4.0,1.0,4.72,1.65,0.05,0.0,Crystal Palace,True,Brentford,,0.69
Christian Benteke,Crystal Palace,Brentford,,True,0,,,,,0,,,0.0,0,0,0.24,0.0,0.1,0.0,4.0,1.0,4.72,1.65,0.05,0.0,Crystal Palace,False,Newcastle United,,-0.34
Christian Benteke,Crystal Palace,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0.2,0.0,0.1,0.0,4.0,1.0,4.72,1.65,0.05,0.0,Crystal Palace,True,Chelsea,,-0.25
Christian Benteke,Crystal Palace,Chelsea,,True,0,,,,,0,,,0.0,0,0,0.17,0.0,0.1,0.0,4.0,1.0,4.72,1.65,0.05,0.0,Crystal Palace,True,Leicester City,,0.83
Christian Benteke,Crystal Palace,Leicester City,2022-10-09,True,0,0.0,0.16,0.0,0.0,0,3.0,0.0,0.0,0,0,0.16,0.0,0.13,0.0,4.0,1.0,4.72,1.65,0.05,0.0,Crystal Palace,False,Leeds United,,-0.8
Christian Benteke,Crystal Palace,Leeds United,,False,0,,,,,0,,,0.0,0,0,0.16,0.0,0.03,0.0,4.0,1.0,4.72,1.65,0.05,0.0,Crystal Palace,True,Wolverhampton,,-0.48
Christian Benteke,Crystal Palace,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0.16,0.0,0.03,0.0,4.0,1.0,4.72,1.65,0.05,0.0,Crystal Palace,False,Everton,,-0.63
Christian Benteke,Crystal Palace,Everton,2022-10-22,False,0,0.0,0.02,0.0,0.06,0,1.0,2.0,0.0,0,0,0.15,0.0,0.04,0.0,4.0,1.0,4.72,1.65,0.05,0.0,Crystal Palace,True,Southampton,,-0.38
Christian Benteke,Crystal Palace,Southampton,,True,0,,,,,0,,,0.0,0,0,0.15,0.0,0.04,0.0,4.0,1.0,4.72,1.65,0.05,0.0,Crystal Palace,False,West Ham,,0.14
Christian Benteke,Crystal Palace,West Ham,2022-11-06,False,0,0.0,0.0,0.0,0.08,0,0.0,1.0,0.0,0,0,0.15,0.0,0.0,0.0,4.0,1.0,4.72,1.65,0.05,0.0,Crystal Palace,False,Nottingham Forest,,
Christian Benteke,Crystal Palace,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0.15,0.0,0.0,0.0,4.0,1.0,4.72,1.65,0.05,0.0,Crystal Palace,True,Fulham,,-0.3
Christian Benteke,Crystal Palace,Fulham,,True,0,,,,,0,,,0.0,0,0,0.15,0.0,0.0,0.0,4.0,1.0,4.72,1.65,0.05,0.0,Crystal Palace,False,Bournemouth,,0.19
Christian Benteke,Crystal Palace,Bournemouth,2022-12-31,False,0,0.0,0.0,0.0,0.06,0,0.0,1.0,0.0,0,0,0.14,0.0,0.0,0.0,4.0,1.0,4.72,1.65,0.05,0.0,Crystal Palace,True,Tottenham,,1.07
Christian Benteke,Crystal Palace,Tottenham,,True,0,,,,,0,,,0.0,0,0,0.14,0.0,0.0,0.0,4.0,1.0,4.72,1.65,0.05,0.0,Crystal Palace,False,Chelsea,,-0.72
Christian Benteke,Crystal Palace,Chelsea,,False,0,,,,,0,,,0.0,0,0,0.14,0.0,0.0,0.0,4.0,1.0,4.72,1.65,0.05,0.0,Crystal Palace,True,Manchester United,,0.38
Christian Benteke,Crystal Palace,Manchester United,2023-01-18,True,0,0.0,0.0,1.0,0.11,0,0.0,1.0,0.0,0,0,0.14,0.0,0.2,0.0,4.0,1.0,4.72,1.65,0.05,0.0,Crystal Palace,True,Newcastle United,,0.73
Christian Benteke,Crystal Palace,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0.14,0.0,0.2,0.0,4.0,1.0,4.72,1.65,0.05,0.0,Crystal Palace,False,Manchester United,,-0.1
Christian Benteke,Crystal Palace,Manchester United,,False,0,,,,,0,,,0.0,0,0,0.14,0.0,0.2,0.0,4.0,1.0,4.72,1.65,0.05,0.0,Crystal Palace,True,Brighton,,-0.71
Christian Benteke,Crystal Palace,Brighton,,True,0,,,,,0,,,0.0,0,0,0.14,0.0,0.2,0.0,4.0,1.0,4.72,1.65,0.05,0.0,Crystal Palace,False,Brentford,,-0.55
Christian Benteke,Crystal Palace,Brentford,,False,0,,,,,0,,,0.0,0,0,0.14,0.0,0.2,0.0,4.0,1.0,4.72,1.65,0.05,0.0,Crystal Palace,True,Liverpool,,-0.53
Christian Benteke,Crystal Palace,Liverpool,,True,0,,,,,0,,,0.0,0,0,0.14,0.0,0.0,0.0,4.0,1.0,4.72,1.65,0.05,0.0,Crystal Palace,False,Aston Villa,,0.59
Christian Benteke,Crystal Palace,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0.14,0.0,0.0,0.0,4.0,1.0,4.72,1.65,0.05,0.0,Crystal Palace,True,Manchester City,,-1.17
Christian Benteke,Crystal Palace,Manchester City,,True,0,,,,,0,,,0.0,0,0,0.14,0.0,0.0,0.0,4.0,1.0,4.72,1.65,0.05,0.0,Crystal Palace,False,Brighton,,-0.39
Christian Benteke,Crystal Palace,Brighton,,False,0,,,,,0,,,0.0,0,0,0.14,0.0,0.0,0.0,4.0,1.0,4.72,1.65,0.05,0.0,Crystal Palace,False,Arsenal,,-0.0
Christian Benteke,Crystal Palace,Arsenal,,False,0,,,,,0,,,0.0,0,0,0.14,0.0,0.0,0.0,4.0,1.0,4.72,1.65,0.05,0.0,Crystal Palace,True,Leeds United,,-0.79
Christian Benteke,Crystal Palace,Leeds United,,True,0,,,,,0,,,0.0,0,0,0.14,0.0,0.0,0.0,4.0,1.0,4.72,1.65,0.05,0.0,Crystal Palace,False,Leicester City,,-0.05
Christian Benteke,Crystal Palace,Leicester City,,False,0,,,,,0,,,0.0,0,0,0.14,0.0,0.0,0.0,4.0,1.0,4.72,1.65,0.05,0.0,Crystal Palace,False,Southampton,,-1.07
Christian Benteke,Crystal Palace,Southampton,,False,0,,,,,0,,,0.0,0,0,0.14,0.0,0.0,0.0,4.0,1.0,4.72,1.65,0.05,0.0,Crystal Palace,True,Everton,,0.34
Christian Benteke,Crystal Palace,Everton,,True,0,,,,,0,,,0.0,0,0,0.14,0.0,0.0,0.0,4.0,1.0,4.72,1.65,0.05,0.0,Crystal Palace,False,Wolverhampton,,-0.46
Christian Benteke,Crystal Palace,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0.14,0.0,0.0,0.0,4.0,1.0,4.72,1.65,0.05,0.0,Crystal Palace,True,West Ham,,0.63
Christian Benteke,Crystal Palace,West Ham,,True,0,,,,,0,,,0.0,0,0,0.14,0.0,0.0,0.0,4.0,1.0,4.72,1.65,0.05,0.0,Crystal Palace,False,Tottenham,,-0.03
