name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Ed Turns,Brighton,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Brighton,True,Brentford,,
Ed Turns,Brighton,Brentford,,True,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Brighton,False,Chelsea,,
Ed Turns,Brighton,Chelsea,,False,0,,,,,0,,,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,Brighton,False,Everton,,
Ed Turns,Brighton,Everton,,False,0,,,,,0,,,0.0,0,0,0,0.01,0.0,0.0,0.0,0,0.0,Brighton,True,Crystal Palace,,
Ed Turns,Brighton,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,0.01,0.0,0.0,0.0,0,0.0,Brighton,True,Chelsea,,
Ed Turns,Brighton,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,0.01,0.0,0.0,0.0,0,0.0,Brighton,False,Leeds United,,
Ed Turns,Brighton,Leeds United,,False,0,,,,,0,,,0.0,0,0,0,0.03,0.0,0.0,0.0,0,0.0,Brighton,False,Watford,,
Ed Turns,Brighton,Watford,,False,0,,,,,0,,,0.0,0,0,0,0.03,0.0,0.0,0.0,0,0.0,Brighton,False,Manchester United,,
Ed Turns,Brighton,Manchester United,,False,0,,,,,0,,,0.0,0,0,0,0.03,0.0,0.0,0.0,0,0.0,Brighton,True,Burnley,,
Ed Turns,Brighton,Burnley,,True,0,,,,,0,,,0.0,0,0,0,0.03,0.0,0.0,0.0,0,0.0,Brighton,True,Aston Villa,,
Ed Turns,Brighton,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0,0.03,0.0,0.0,0.0,0,0.0,Brighton,False,Newcastle United,,
Ed Turns,Brighton,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0,0.03,0.0,0.0,0.0,0,0.0,Brighton,True,Liverpool,,
Ed Turns,Brighton,Liverpool,,True,0,,,,,0,,,0.0,0,0,0,0.03,0.0,0.0,0.0,0,0.0,Brighton,True,Tottenham,,
Ed Turns,Brighton,Tottenham,,True,0,,,,,0,,,0.0,0,0,0,0.03,0.0,0.0,0.0,0,0.0,Brighton,True,Norwich,,
Ed Turns,Brighton,Norwich,,True,0,,,,,0,,,0.0,0,0,0,0.03,0.0,0.0,0.0,0,0.0,Brighton,False,Arsenal,,
Ed Turns,Brighton,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,0.04,0.0,0.0,0.0,0,0.0,Brighton,False,Tottenham,,
Ed Turns,Brighton,Tottenham,,False,0,,,,,0,,,0.0,0,0,0,0.04,0.0,0.0,0.0,0,0.0,Brighton,False,Manchester City,,
Ed Turns,Brighton,Manchester City,,False,0,,,,,0,,,0.0,0,0,0,0.04,0.0,0.0,0.0,0,0.0,Brighton,True,Southampton,,
Ed Turns,Brighton,Southampton,,True,0,,,,,0,,,0.0,0,0,0,0.04,0.0,0.0,0.0,0,0.0,Brighton,False,Wolverhampton,,
Ed Turns,Brighton,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,0.04,0.0,0.0,0.0,0,0.0,Brighton,True,Manchester United,,
Ed Turns,Brighton,Manchester United,,True,0,,,,,0,,,0.0,0,0,0,0.04,0.0,0.0,0.0,0,0.0,Brighton,False,Leicester City,,
Ed Turns,Brighton,Leicester City,,False,0,,,,,0,,,0.0,0,0,0,0.04,0.0,0.0,0.0,0,0.0,Brighton,True,West Ham,,
Ed Turns,Brighton,West Ham,,True,0,,,,,0,,,0.0,0,0,0,0.04,0.0,0.0,0.0,0,,Brighton,True,Tottenham,,
