name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Héctor Bellerín,Arsenal,Brentford,,False,0,,,,,0,,,0.0,0,0,0,72864,0.0,0.0,0.0,0,0.0,Arsenal,True,Chelsea,,
Héctor Bellerín,Arsenal,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,64255,0.0,0.0,0.0,0,0.0,Arsenal,False,Manchester City,,
Héctor Bellerín,Arsenal,Manchester City,,False,0,,,,,0,,,0.0,0,0,0,48415,0.0,0.0,0.0,0,0.0,Arsenal,True,Norwich,,
Héctor Bellerín,Arsenal,Norwich,,True,0,,,,,0,,,0.0,0,0,0,33835,0.0,0.0,0.0,0,0.0,Arsenal,False,Burnley,,
Héctor Bellerín,Arsenal,Burnley,,False,0,,,,,0,,,0.0,0,0,0,27948,0.0,0.0,0.0,0,0.0,Arsenal,True,Tottenham,,
Héctor Bellerín,Arsenal,Tottenham,,True,0,,,,,0,,,0.0,0,0,0,24612,0.0,0.0,0.0,0,0.0,Arsenal,False,Brighton,,
Héctor Bellerín,Arsenal,Brighton,,False,0,,,,,0,,,0.0,0,0,0,22939,0.0,0.0,0.0,0,0.0,Arsenal,True,Crystal Palace,,
Héctor Bellerín,Arsenal,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,21792,0.0,0.0,0.0,0,0.0,Arsenal,True,Aston Villa,,
Héctor Bellerín,Arsenal,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0,21210,0.0,0.0,0.0,0,0.0,Arsenal,False,Leeds United,,
Héctor Bellerín,Arsenal,Leeds United,,False,0,,,,,0,,,0.0,0,0,0,20522,0.0,0.0,0.0,0,0.0,Arsenal,True,Watford,,
Héctor Bellerín,Arsenal,Watford,,True,0,,,,,0,,,0.0,0,0,0,20128,0.0,0.0,0.0,0,0.0,Arsenal,False,Liverpool,,
Héctor Bellerín,Arsenal,Liverpool,,False,0,,,,,0,,,0.0,0,0,0,19784,0.0,0.0,0.0,0,0.0,Arsenal,True,Newcastle United,,
Héctor Bellerín,Arsenal,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,19569,0.0,0.0,0.0,0,0.0,Arsenal,False,Manchester United,,
Héctor Bellerín,Arsenal,Manchester United,,False,0,,,,,0,,,0.0,0,0,0,19425,0.0,0.0,0.0,0,0.0,Arsenal,False,Everton,,
Héctor Bellerín,Arsenal,Everton,,False,0,,,,,0,,,0.0,0,0,0,19251,0.0,0.0,0.0,0,0.0,Arsenal,True,Southampton,,
Héctor Bellerín,Arsenal,Southampton,,True,0,,,,,0,,,0.0,0,0,0,19065,0.0,0.0,0.0,0,0.0,Arsenal,True,West Ham,,
Héctor Bellerín,Arsenal,West Ham,,True,0,,,,,0,,,0.0,0,0,0,18968,0.0,0.0,0.0,0,0.0,Arsenal,False,Leicester City,,
Héctor Bellerín,Arsenal,Leicester City,,False,0,,,,,0,,,0.0,0,0,0,18870,0.0,0.0,0.0,0,0.0,Arsenal,False,Norwich,,
Héctor Bellerín,Arsenal,Norwich,,False,0,,,,,0,,,0.0,0,0,0,18777,0.0,0.0,0.0,0,0.0,Arsenal,True,Manchester City,,
Héctor Bellerín,Arsenal,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,18676,0.0,0.0,0.0,0,0.0,Arsenal,True,Burnley,,
Héctor Bellerín,Arsenal,Burnley,,True,0,,,,,0,,,0.0,0,0,0,18462,0.0,0.0,0.0,0,0.0,Arsenal,False,Wolverhampton,,
Héctor Bellerín,Arsenal,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,18395,0.0,0.0,0.0,0,0.0,Arsenal,True,Brentford,,
Héctor Bellerín,Arsenal,Brentford,,True,0,,,,,0,,,0.0,0,0,0,18316,0.0,0.0,0.0,0,0.0,Arsenal,True,Wolverhampton,,
Héctor Bellerín,Arsenal,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0,18316,0.0,0.0,0.0,0,0.0,Arsenal,False,Watford,,
Héctor Bellerín,Arsenal,Watford,,False,0,,,,,0,,,0.0,0,0,0,18212,0.0,0.0,0.0,0,0.0,Arsenal,True,Leeds United,,
Héctor Bellerín,Arsenal,Leeds United,,True,0,,,,,0,,,0.0,0,0,0,18178,0.0,0.0,0.0,0,0.0,Arsenal,True,Liverpool,,
Héctor Bellerín,Arsenal,Liverpool,,True,0,,,,,0,,,0.0,0,0,0,18178,0.0,0.0,0.0,0,0.0,Arsenal,False,Aston Villa,,
Héctor Bellerín,Arsenal,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0,18144,0.0,0.0,0.0,0,0.0,Arsenal,False,Crystal Palace,,
Héctor Bellerín,Arsenal,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,18113,0.0,0.0,0.0,0,0.0,Arsenal,True,Brighton,,
Héctor Bellerín,Arsenal,Brighton,,True,0,,,,,0,,,0.0,0,0,0,18093,0.0,0.0,0.0,0,0.0,Arsenal,False,Southampton,,
Héctor Bellerín,Arsenal,Southampton,,False,0,,,,,0,,,0.0,0,0,0,18065,0.0,0.0,0.0,0,0.0,Arsenal,False,Chelsea,,
Héctor Bellerín,Arsenal,Chelsea,,False,0,,,,,0,,,0.0,0,0,0,18065,0.0,0.0,0.0,0,0.0,Arsenal,True,Manchester United,,
Héctor Bellerín,Arsenal,Manchester United,,True,0,,,,,0,,,0.0,0,0,0,18033,0.0,0.0,0.0,0,0.0,Arsenal,False,West Ham,,
Héctor Bellerín,Arsenal,West Ham,,False,0,,,,,0,,,0.0,0,0,0,18019,0.0,0.0,0.0,0,0.0,Arsenal,True,Leicester City,,
Héctor Bellerín,Arsenal,Leicester City,,True,0,,,,,0,,,0.0,0,0,0,17991,0.0,0.0,0.0,0,0.0,Arsenal,False,Tottenham,,
Héctor Bellerín,Arsenal,Tottenham,,False,0,,,,,0,,,0.0,0,0,0,17991,0.0,0.0,0.0,0,0.0,Arsenal,False,Newcastle United,,
Héctor Bellerín,Arsenal,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0,17970,0.0,0.0,0.0,0,0.0,Arsenal,True,Everton,,
Héctor Bellerín,Arsenal,Everton,,True,0,,,,,0,,,0.0,0,0,0,17955,0.0,0.0,0.0,0,,Aston Villa,True,Leicester City,,
