name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Jamal Lewis,Newcastle,West Ham,,True,0,,,,,0,,,0.0,0,0,0,11767,0.0,0.0,0.0,0.0,0.0,Newcastle,False,Aston Villa,,
Jamal Lewis,Newcastle,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0,12024,0.0,0.0,0.0,0.0,0.0,Newcastle,True,Southampton,,
Jamal Lewis,Newcastle,Southampton,,True,0,,,,,0,,,0.0,0,0,0,10701,0.0,0.0,0.0,0.0,1.0,Newcastle,False,Manchester United,,
Jamal Lewis,Newcastle,Manchester United,2021-09-11,False,6,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,1,9578,0.25,0.0,1.5,0.0,0.0,Newcastle,True,Leicester City,,
Jamal Lewis,Newcastle,Leicester City,,True,0,,,,,0,,,0.0,0,0,0,9206,0.2,0.0,1.2,0.0,0.0,Newcastle,False,Watford,,
Jamal Lewis,Newcastle,Watford,,False,0,,,,,0,,,0.0,0,0,0,8765,0.2,0.0,1.0,0.0,0.0,Newcastle,False,Wolverhampton,,
Jamal Lewis,Newcastle,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,8566,0.2,0.0,0.86,0.0,0.0,Newcastle,True,Tottenham,,
Jamal Lewis,Newcastle,Tottenham,,True,0,,,,,0,,,0.0,0,0,0,8370,0.2,0.0,0.75,0.0,0.0,Newcastle,False,Crystal Palace,,
Jamal Lewis,Newcastle,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,8286,0.0,0.0,0.67,0.0,0.0,Newcastle,True,Chelsea,,
Jamal Lewis,Newcastle,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,8074,0.0,0.0,0.6,0.0,0.0,Newcastle,False,Brighton,,
Jamal Lewis,Newcastle,Brighton,,False,0,,,,,0,,,0.0,0,0,0,7955,0.0,0.0,0.55,0.0,0.0,Newcastle,True,Brentford,,
