name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Christian Eriksen,Man Utd,Wolverhampton,2023-08-14,True,22,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,1.0,0.0,22.0,1.0,Man Utd,False,Tottenham,-1.07,-0.36
Christian Eriksen,Man Utd,Tottenham,2023-08-19,False,24,0.0,0.0,0.0,0.0,1,0.0,0.0,1.3,0,0,1.0,0.0,23.0,9.0,Man Utd,True,Nottingham Forest,-0.76,1.55
Christian Eriksen,Man Utd,Nottingham Forest,2023-08-26,True,90,1.0,0.16,0.0,0.07,9,1.0,2.0,10.7,2,1,3.67,0.05,45.33,7.0,Man Utd,False,Arsenal,0.8,-0.48
Christian Eriksen,Man Utd,Arsenal,2023-09-03,False,90,0.0,0.05,1.0,0.27,7,1.0,2.0,6.8,2,1,4.5,0.3,56.5,2.0,Man Utd,True,Brighton,-1.31,-0.66
Christian Eriksen,Man Utd,Brighton,2023-09-16,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0,1,4.0,0.24,63.2,0.0,Man Utd,False,Burnley,-0.03,0.0
Christian Eriksen,Man Utd,Burnley,,False,0,,,,,0,,,0.0,0,0,3.8,0.24,52.67,1.0,Man Utd,True,Crystal Palace,-0.62,0.88
Christian Eriksen,Man Utd,Crystal Palace,2023-09-30,True,13,0.0,0.0,0.0,0.03,1,0.0,1.0,1.9,0,0,3.8,0.24,47.0,1.0,Man Utd,True,Brentford,-1.66,0.79
Christian Eriksen,Man Utd,Brentford,2023-10-07,True,45,0.0,0.01,0.0,0.01,1,1.0,1.0,3.1,0,0,2.2,0.21,46.75,1.0,Man Utd,False,Sheffield,,-0.61
Christian Eriksen,Man Utd,Sheffield,2023-10-21,False,27,0.0,0.0,0.0,0.0,1,0.0,0.0,1.1,0,0,1.0,0.0,44.56,2.0,Man Utd,True,Manchester City,-1.29,-0.96
Christian Eriksen,Man Utd,Manchester City,2023-10-29,True,85,0.0,0.05,0.0,0.36,2,1.0,1.0,3.1,0,1,1.0,0.01,48.6,3.0,Man Utd,False,Fulham,-3.44,0.86
Christian Eriksen,Man Utd,Fulham,2023-11-04,False,78,0.0,0.02,0.0,0.06,3,1.0,1.0,3.3,0,1,1.6,0.02,51.27,1.0,Man Utd,True,Luton,,
