name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Jaden Philogene-Bidace,Aston Villa,Newcastle United,2023-08-12,False,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,1.0,0.0,3.0,0.0,Aston Villa,True,Everton,-1.63,0.53
Jaden Philogene-Bidace,Aston Villa,Everton,,True,0,,,,,0,,,0.0,0,0,0.5,0.0,1.5,0.0,Aston Villa,False,Burnley,-3.46,0.0
Jaden Philogene-Bidace,Aston Villa,Burnley,,False,0,,,,,0,,,0.0,0,0,0.33,0.0,1.0,0.0,Aston Villa,False,Liverpool,-0.55,-1.01
Jaden Philogene-Bidace,Aston Villa,Liverpool,,False,0,,,,,0,,,0.0,0,0,0.25,0.0,0.75,0.0,Aston Villa,True,Crystal Palace,-0.31,0.88
Jaden Philogene-Bidace,Aston Villa,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0.2,0.0,0.6,0.0,Aston Villa,False,Chelsea,0.29,-0.85
Jaden Philogene-Bidace,Aston Villa,Chelsea,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.5,0.0,Aston Villa,True,Brighton,-2.73,-0.66
Jaden Philogene-Bidace,Aston Villa,Brighton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.43,0.0,Aston Villa,False,Wolverhampton,1.42,-0.52
Jaden Philogene-Bidace,Aston Villa,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.38,0.0,Aston Villa,True,West Ham,3.13,0.49
Jaden Philogene-Bidace,Aston Villa,West Ham,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.33,0.0,Aston Villa,True,Luton,,
Jaden Philogene-Bidace,Aston Villa,Luton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.3,0.0,Aston Villa,False,Nottingham Forest,2.68,-0.55
Jaden Philogene-Bidace,Aston Villa,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.27,0.0,Aston Villa,True,Fulham,-1.21,-0.13
Jaden Philogene-Bidace,Aston Villa,Fulham,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.25,0.0,Aston Villa,False,Tottenham,-0.44,-0.36
Jaden Philogene-Bidace,Aston Villa,Tottenham,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.23,0.0,Aston Villa,False,Bournemouth,4.38,0.19
Jaden Philogene-Bidace,Aston Villa,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.21,0.0,Aston Villa,True,Manchester City,-0.28,-0.96
Jaden Philogene-Bidace,Aston Villa,Manchester City,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.2,0.0,Aston Villa,True,Arsenal,1.9,-0.11
Jaden Philogene-Bidace,Aston Villa,Arsenal,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.19,0.0,Aston Villa,False,Brentford,0.23,-0.53
Jaden Philogene-Bidace,Aston Villa,Brentford,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.18,0.0,Aston Villa,True,Sheffield,,0.68
Jaden Philogene-Bidace,Aston Villa,Sheffield,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.17,0.0,Aston Villa,False,Manchester United,-0.31,-0.63
Jaden Philogene-Bidace,Aston Villa,Manchester United,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.16,0.0,Aston Villa,True,Burnley,2.78,0.39
Jaden Philogene-Bidace,Aston Villa,Burnley,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.15,0.0,Aston Villa,False,Everton,-1.98,-0.24
Jaden Philogene-Bidace,Aston Villa,Everton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.14,0.0,Aston Villa,True,Newcastle United,-3.47,0.55
Jaden Philogene-Bidace,Aston Villa,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.14,0.0,Aston Villa,False,Sheffield,,-0.61
Jaden Philogene-Bidace,Aston Villa,Sheffield,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.13,0.0,Aston Villa,True,Manchester United,-3.02,0.38
Jaden Philogene-Bidace,Aston Villa,Manchester United,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.12,0.0,Aston Villa,False,Fulham,4.62,0.86
Jaden Philogene-Bidace,Aston Villa,Fulham,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.12,0.0,Aston Villa,True,Nottingham Forest,,1.55
Jaden Philogene-Bidace,Aston Villa,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.12,0.0,Aston Villa,False,Luton,,
Jaden Philogene-Bidace,Aston Villa,Luton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.11,0.0,Aston Villa,True,Tottenham,,0.69
Jaden Philogene-Bidace,Aston Villa,Tottenham,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.11,0.0,Aston Villa,False,West Ham,,-0.22
Jaden Philogene-Bidace,Aston Villa,West Ham,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.1,0.0,Aston Villa,True,Wolverhampton,0.86,0.05
Jaden Philogene-Bidace,Aston Villa,Wolverhampton,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.1,0.0,Aston Villa,False,Manchester City,,-1.32
Jaden Philogene-Bidace,Aston Villa,Manchester City,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.1,0.0,Aston Villa,True,Brentford,-3.34,0.79
Jaden Philogene-Bidace,Aston Villa,Brentford,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.09,0.0,Aston Villa,False,Arsenal,2.49,-0.48
Jaden Philogene-Bidace,Aston Villa,Arsenal,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.09,0.0,Aston Villa,True,Bournemouth,,1.22
Jaden Philogene-Bidace,Aston Villa,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.09,0.0,Aston Villa,True,Chelsea,2.3,-0.25
Jaden Philogene-Bidace,Aston Villa,Chelsea,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.09,0.0,Aston Villa,False,Brighton,-2.08,-0.6
Jaden Philogene-Bidace,Aston Villa,Brighton,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.08,0.0,Aston Villa,True,Liverpool,2.82,0.18
Jaden Philogene-Bidace,Aston Villa,Liverpool,,True,0,,,,,0,,,0.0,0,0,0.0,0.0,0.08,0.0,Aston Villa,False,Crystal Palace,1.07,0.38
Jaden Philogene-Bidace,Aston Villa,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.08,,Aston Villa,False,West Ham,,-0.22
