name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Manor Solomon,Spurs,Brentford,,False,0,,,,,0,,,0.0,0,0,0.0,0.0,0.0,1.0,Spurs,True,Manchester United,1.18,0.38
Manor Solomon,Spurs,Manchester United,2023-08-19,True,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,0.5,0.0,1.0,0.0,Spurs,False,Bournemouth,-1.68,0.19
Manor Solomon,Spurs,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0.33,0.0,0.67,10.0,Spurs,False,Burnley,3.87,0.0
Manor Solomon,Spurs,Burnley,2023-09-02,False,67,0.0,0.12,2.0,0.68,10,2.0,5.0,12.7,2,1,2.75,0.53,17.25,1.0,Spurs,True,Sheffield,,0.68
Manor Solomon,Spurs,Sheffield,2023-09-16,True,79,0.0,0.24,0.0,0.2,1,4.0,4.0,8.3,0,1,2.4,0.47,29.6,1.0,Spurs,False,Arsenal,2.45,-0.48
Manor Solomon,Spurs,Arsenal,2023-09-24,False,27,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,2.6,0.47,29.17,1.0,Spurs,True,Liverpool,-0.03,0.18
Manor Solomon,Spurs,Liverpool,2023-09-30,True,21,0.0,0.03,0.0,0.05,1,1.0,3.0,6.2,0,0,2.6,0.48,28.0,0.0,Spurs,False,Luton,,
Manor Solomon,Spurs,Luton,,False,0,,,,,0,,,0.0,0,0,2.6,0.48,24.5,0.0,Spurs,True,Fulham,-1.52,-0.13
Manor Solomon,Spurs,Fulham,,True,0,,,,,0,,,0.0,0,0,0.6,0.05,21.78,0.0,Spurs,False,Crystal Palace,1.4,0.38
Manor Solomon,Spurs,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0.4,0.01,19.6,0.0,Spurs,True,Chelsea,1.57,-0.25
Manor Solomon,Spurs,Chelsea,,True,0,,,,,0,,,0.0,0,0,0.2,0.01,17.82,0.0,Spurs,False,Wolverhampton,0.08,-0.52
