name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Dominic Solanke-Mitchell,Spurs,Leicester City,2024-08-19,False,90,0.0,0.39,0.0,0.08,2,3.0,1.0,9.5,0,1,2587953,2.0,0.39,90.0,0.0,Spurs,True,Everton,,0.61
Dominic Solanke-Mitchell,Spurs,Everton,,True,0,,,,,0,,,0.0,0,0,1825260,1.0,0.2,45.0,0.0,Spurs,False,Newcastle United,,-0.44
Dominic Solanke-Mitchell,Spurs,Newcastle United,,False,0,,,,,0,,,0.0,0,0,1026784,0.67,0.13,30.0,2.0,Spurs,True,Arsenal,,-0.32
Dominic Solanke-Mitchell,Spurs,Arsenal,2024-09-15,True,90,0.0,0.2,0.0,0.0,2,2.0,0.0,1.7,0,1,697234,1.0,0.15,45.0,6.0,Spurs,True,Brentford,,0.54
Dominic Solanke-Mitchell,Spurs,Brentford,2024-09-21,True,87,1.0,2.21,0.0,0.0,6,4.0,0.0,9.9,0,1,811901,2.0,0.56,53.4,6.0,Spurs,False,Manchester United,,-0.41
Dominic Solanke-Mitchell,Spurs,Manchester United,2024-09-29,False,90,1.0,1.66,0.0,0.07,6,4.0,1.0,14.0,0,1,922429,2.8,0.81,59.5,5.0,Spurs,False,Brighton,,-0.61
Dominic Solanke-Mitchell,Spurs,Brighton,2024-10-06,False,90,0.0,0.0,1.0,0.37,5,0.0,1.0,3.6,0,1,1173693,3.8,1.01,63.86,2.0,Spurs,True,West Ham,,0.48
Dominic Solanke-Mitchell,Spurs,West Ham,2024-10-19,True,80,0.0,0.07,0.0,0.09,2,1.0,1.0,2.4,0,1,1456142,4.2,1.03,65.88,2.0,Spurs,False,Crystal Palace,,0.2
Dominic Solanke-Mitchell,Spurs,Crystal Palace,2024-10-27,False,90,0.0,0.02,0.0,0.0,2,1.0,0.0,2.3,0,1,1398344,4.2,0.99,68.56,16.0,Spurs,True,Aston Villa,,0.66
Dominic Solanke-Mitchell,Spurs,Aston Villa,2024-11-03,True,90,2.0,1.22,0.0,0.0,16,5.0,0.0,13.5,3,1,1160217,6.2,0.8,70.7,2.0,Spurs,True,Ipswich Town,,
Dominic Solanke-Mitchell,Spurs,Ipswich Town,2024-11-10,True,90,0.0,0.47,0.0,0.0,2,4.0,0.0,6.6,0,1,1853239,5.4,0.56,72.45,,,,,,
