name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,starts,selected,form,xG&A_form,minutes_per_game,last_season_goals,last_season_assists,last_season_xG,last_season_xA,last_season_points_per_minute,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Dane Scarlett,Spurs,Leicester City,,False,0,,,,,0,,,0.0,0,0,21142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,Spurs,True,Everton,,0.61
Dane Scarlett,Spurs,Everton,,True,0,,,,,0,,,0.0,0,0,15790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,Spurs,False,Newcastle United,,-0.44
Dane Scarlett,Spurs,Newcastle United,,False,0,,,,,0,,,0.0,0,0,13402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,Spurs,True,Arsenal,,-0.32
Dane Scarlett,Spurs,Arsenal,,True,0,,,,,0,,,0.0,0,0,11508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,Spurs,True,Brentford,,0.54
Dane Scarlett,Spurs,Brentford,,True,0,,,,,0,,,0.0,0,0,10804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,Spurs,False,Manchester United,,-0.41
Dane Scarlett,Spurs,Manchester United,,False,0,,,,,0,,,0.0,0,0,10154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,Spurs,False,Brighton,,-0.61
Dane Scarlett,Spurs,Brighton,,False,0,,,,,0,,,0.0,0,0,9653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,Spurs,True,West Ham,,0.48
Dane Scarlett,Spurs,West Ham,,True,0,,,,,0,,,0.0,0,0,9235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,Spurs,False,Crystal Palace,,0.2
Dane Scarlett,Spurs,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,8871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,Spurs,True,Aston Villa,,0.66
Dane Scarlett,Spurs,Aston Villa,,True,0,,,,,0,,,0.0,0,0,8485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,Spurs,True,Ipswich Town,,
Dane Scarlett,Spurs,Ipswich Town,,True,0,,,,,0,,,0.0,0,0,8110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,,,,,,
