name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Mathew Ryan,Brighton,Burnley,2021-08-14,False,0,0,0,0,0,0,0,0.08,0.01,0.0,0,0.0,0,0,0.0,Brighton,True,Watford,,
Mathew Ryan,Brighton,Watford,2021-08-21,True,0,0,0,0,0,0,0,0.0,0.01,0.0,0,0.0,0,0,0.0,Brighton,True,Everton,,
Mathew Ryan,Brighton,Everton,2021-08-28,True,0,0,0,0,0,0,0,0.0,0.01,0.0,0,0.0,0,0,0.0,Brighton,False,Brentford,,
Mathew Ryan,Brighton,Brentford,2021-09-11,False,0,0,0,0,0,0,0,0.0,0.01,0.0,0,0.0,0,0,0.0,Brighton,True,Leeds United,,
Mathew Ryan,Brighton,Leeds United,,True,0,0,0,0,0,0,0,,0.01,0.0,0,0.0,0,0,0.0,Brighton,False,Crystal Palace,,
Mathew Ryan,Brighton,Crystal Palace,,False,0,0,0,0,0,0,0,,0.01,0.0,0,0.0,0,0,0.0,Brighton,True,Arsenal,,
Mathew Ryan,Brighton,Arsenal,,True,0,0,0,0,0,0,0,,0.01,0.0,0,0.0,0,0,0.0,Brighton,False,Norwich,,
Mathew Ryan,Brighton,Norwich,2021-10-16,False,0,0,0,0,0,0,0,0.07,0.01,0.0,0,0.0,0,0,0.0,Brighton,True,Manchester City,,
Mathew Ryan,Brighton,Manchester City,,True,0,0,0,0,0,0,0,,0.01,0.0,0,0.0,0,0,0.0,Brighton,False,Liverpool,,
Mathew Ryan,Brighton,Liverpool,,False,0,0,0,0,0,0,0,,0.01,0.0,0,0.0,0,0,0.0,Brighton,True,Newcastle United,,
Mathew Ryan,Brighton,Newcastle United,,True,0,0,0,0,0,0,0,,0.01,0.0,0,0.0,0,0,0.0,Brighton,False,Aston Villa,,
Mathew Ryan,Brighton,Aston Villa,2021-11-20,False,0,0,0,0,0,0,0,0.0,0.01,0.0,0,0.0,0,0,0.0,Brighton,True,Leicester City,,
Mathew Ryan,Brighton,Leicester City,2021-11-27,True,0,0,0,0,0,0,0,0.0,0.01,0.0,0,0.0,0,0,0.0,Brighton,False,West Ham,,
Mathew Ryan,Brighton,West Ham,2021-12-01,False,0,0,0,0,0,0,0,0.0,0.01,0.0,0,0.0,0,0,0.0,Brighton,False,Southampton,,
Mathew Ryan,Brighton,Southampton,,False,0,0,0,0,0,0,0,,0.01,0.0,0,0.0,0,0,0.0,Brighton,True,Wolverhampton,,
Mathew Ryan,Brighton,Wolverhampton,,True,0,0,0,0,0,0,0,,0.01,0.0,0,0.0,0,0,0.0,Brighton,True,Brentford,,
Mathew Ryan,Brighton,Brentford,2021-12-26,True,0,0,0,0,0,0,0,0.17,0.01,0.0,0,0.0,0,0,0.0,Brighton,False,Chelsea,,
Mathew Ryan,Brighton,Chelsea,,False,0,0,0,0,0,0,0,,0.01,0.0,0,0.0,0,0,0.0,Brighton,False,Everton,,
Mathew Ryan,Brighton,Everton,2022-01-02,False,0,0,0,0,0,0,0,0.02,0.01,0.0,0,0.0,0,0,0.0,Brighton,True,Crystal Palace,,
Mathew Ryan,Brighton,Crystal Palace,,True,0,0,0,0,0,0,0,,0.01,0.0,0,0.0,0,0,0.0,Brighton,True,Chelsea,,
Mathew Ryan,Brighton,Chelsea,,True,0,0,0,0,0,0,0,,0.01,0.0,0,0.0,0,0,0.0,Brighton,False,Leeds United,,
Mathew Ryan,Brighton,Leeds United,,False,0,0,0,0,0,0,0,,0.01,0.0,0,0.0,0,0,0.0,Brighton,False,Watford,,
Mathew Ryan,Brighton,Watford,,False,0,0,0,0,0,0,0,,0.01,0.0,0,0.0,0,0,0.0,Brighton,False,Manchester United,,
Mathew Ryan,Brighton,Manchester United,,False,0,0,0,0,0,0,0,,0.01,0.0,0,0.0,0,0,0.0,Brighton,True,Burnley,,
Mathew Ryan,Brighton,Burnley,2022-02-19,True,0,0,0,0,0,0,0,0.08,0.01,0.0,0,0.0,0,0,0.0,Brighton,True,Aston Villa,,
Mathew Ryan,Brighton,Aston Villa,2022-02-26,True,0,0,0,0,0,0,0,0.0,0.01,0.0,0,0.0,0,0,0.0,Brighton,False,Newcastle United,,
Mathew Ryan,Brighton,Newcastle United,2022-03-05,False,0,0,0,0,0,0,0,0.45,0.01,0.0,0,0.0,0,0,0.0,Brighton,True,Liverpool,,
Mathew Ryan,Brighton,Liverpool,,True,0,0,0,0,0,0,0,,0.01,0.0,0,0.0,0,0,0.0,Brighton,True,Tottenham,,
Mathew Ryan,Brighton,Tottenham,,True,0,0,0,0,0,0,0,,0.01,0.0,0,0.0,0,0,0.0,Brighton,True,Norwich,,
Mathew Ryan,Brighton,Norwich,2022-04-02,True,0,0,0,0,0,0,0,0.0,0.01,0.0,0,0.0,0,0,0.0,Brighton,False,Arsenal,,
Mathew Ryan,Brighton,Arsenal,2022-04-09,False,0,0,0,0,0,0,0,0.0,0.01,0.0,0,0.0,0,0,0.0,Brighton,False,Tottenham,,
Mathew Ryan,Brighton,Tottenham,,False,0,0,0,0,0,0,0,,0.01,0.0,0,0.0,0,0,0.0,Brighton,False,Manchester City,,
