name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Patrik Gunnarsson,Brentford,Arsenal,,True,0,0,0,0,0,0,0,,93320,0.0,0,0.0,0,0,0.0,Brentford,False,Crystal Palace,,
Patrik Gunnarsson,Brentford,Crystal Palace,2021-08-21,False,0,0,0,0,0,0,0,0.0,108214,0.0,0,0.0,0,0,0.0,Brentford,False,Aston Villa,,
Patrik Gunnarsson,Brentford,Aston Villa,2021-08-28,False,0,0,0,0,0,0,0,0.05,117341,0.0,0,0.0,0,0,0.0,Brentford,True,Brighton,,
Patrik Gunnarsson,Brentford,Brighton,2021-09-11,True,0,0,0,0,0,0,0,0.0,94580,0.0,0,0.0,0,0,0.0,Brentford,False,Wolverhampton,,
Patrik Gunnarsson,Brentford,Wolverhampton,,False,0,0,0,0,0,0,0,,85508,0.0,0,0.0,0,0,0.0,Brentford,True,Liverpool,,
Patrik Gunnarsson,Brentford,Liverpool,,True,0,0,0,0,0,0,0,,78644,0.0,0,0.0,0,0,0.0,Brentford,False,West Ham,,
Patrik Gunnarsson,Brentford,West Ham,,False,0,0,0,0,0,0,0,,74631,0.0,0,0.0,0,0,0.0,Brentford,True,Chelsea,,
Patrik Gunnarsson,Brentford,Chelsea,,True,0,0,0,0,0,0,0,,69803,0.0,0,0.0,0,0,0.0,Brentford,True,Leeds United,,
Patrik Gunnarsson,Brentford,Leeds United,,True,0,0,0,0,0,0,0,,67321,0.0,0,0.0,0,0,0.0,Brentford,False,Burnley,,
Patrik Gunnarsson,Brentford,Burnley,,False,0,0,0,0,0,0,0,,65216,0.0,0,0.0,0,0,0.0,Brentford,True,Norwich,,
Patrik Gunnarsson,Brentford,Norwich,,True,0,0,0,0,0,0,0,,63257,0.0,0,0.0,0,0,0.0,Brentford,False,Newcastle United,,
Patrik Gunnarsson,Brentford,Newcastle United,,False,0,0,0,0,0,0,0,,68901,0.0,0,0.0,0,0,0.0,Brentford,True,Everton,,
Patrik Gunnarsson,Brentford,Everton,,True,0,0,0,0,0,0,0,,72952,0.0,0,0.0,0,0,0.0,Brentford,False,Tottenham,,
Patrik Gunnarsson,Brentford,Tottenham,,False,0,0,0,0,0,0,0,,77525,0.0,0,0.0,0,0,0.0,Brentford,False,Leicester City,,
Patrik Gunnarsson,Brentford,Leicester City,,False,0,0,0,0,0,0,0,,87677,0.0,0,0.0,0,0,0.0,Brentford,True,Watford,,
Patrik Gunnarsson,Brentford,Watford,,True,0,0,0,0,0,0,0,,106403,0.0,0,0.0,0,0,0.0,Brentford,False,Brighton,,
Patrik Gunnarsson,Brentford,Brighton,,False,0,0,0,0,0,0,0,,205966,0.0,0,0.0,0,0,0.0,Brentford,True,Manchester City,,
Patrik Gunnarsson,Brentford,Manchester City,,True,0,0,0,0,0,0,0,,150229,0.0,0,0.0,0,0,0.0,Brentford,True,Aston Villa,,
Patrik Gunnarsson,Brentford,Aston Villa,,True,0,0,0,0,0,0,0,,133206,0.0,0,0.0,0,0,0.0,Brentford,False,Southampton,,
Patrik Gunnarsson,Brentford,Southampton,,False,0,0,0,0,0,0,0,,133206,0.0,0,0.0,0,0,0.0,Brentford,False,Liverpool,,
Patrik Gunnarsson,Brentford,Liverpool,,False,0,0,0,0,0,0,0,,160256,0.0,0,0.0,0,0,0.0,Brentford,True,Manchester United,,
Patrik Gunnarsson,Brentford,Manchester United,,True,0,0,0,0,0,0,0,,160256,0.0,0,0.0,0,0,0.0,Brentford,True,Wolverhampton,,
Patrik Gunnarsson,Brentford,Wolverhampton,,True,0,0,0,0,0,0,0,,139095,0.0,0,0.0,0,0,0.0,Brentford,False,Manchester City,,
