name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Tim Krul,Norwich,Liverpool,2021-08-14,True,90,3,3,0,2,0,0,0.0,99090,2.0,0,90.0,0.0,3.0,-2.0,Norwich,False,Manchester City,,
Tim Krul,Norwich,Manchester City,2021-08-21,False,90,5,0,0,-2,0,0,0.0,114671,0.0,0,90.0,0.0,1.5,1.0,Norwich,True,Leeds United,,
Tim Krul,Norwich,Leeds United,2021-08-28,True,90,2,1,0,1,0,0,0.0,109843,0.33,0,90.0,0.0,1.33,3.0,Norwich,False,Arsenal,,
Tim Krul,Norwich,Arsenal,2021-09-11,False,90,1,5,0,3,0,0,0.0,109997,1.0,0,90.0,0.0,2.25,2.0,Norwich,True,Watford,,
Tim Krul,Norwich,Watford,2021-09-18,True,90,3,5,0,2,0,0,0.0,111222,1.2,0,90.0,0.0,2.8,1.0,Norwich,False,Everton,,
Tim Krul,Norwich,Everton,2021-09-25,False,90,2,2,0,1,0,0,0.0,109970,1.0,0,90.0,0.0,2.67,9.0,Norwich,False,Burnley,,
Tim Krul,Norwich,Burnley,2021-10-02,False,90,0,5,0,9,2,1,0.0,108303,3.2,0,90.0,0.14,3.0,9.0,Norwich,True,Brighton,,
Tim Krul,Norwich,Brighton,2021-10-16,True,90,0,3,0,9,2,1,0.0,109013,4.8,0,90.0,0.25,3.0,1.0,Norwich,False,Chelsea,,
Tim Krul,Norwich,Chelsea,2021-10-23,False,90,7,7,0,1,0,0,0.0,118402,4.4,0,90.0,0.22,3.44,2.0,Norwich,True,Leicester City,,
Tim Krul,Norwich,Leicester City,2021-10-31,True,90,2,3,0,2,0,0,0.0,131370,4.4,0,90.0,0.2,3.4,4.0,Norwich,False,Brentford,,
Tim Krul,Norwich,Brentford,2021-11-06,False,90,1,6,0,4,0,0,0.0,132407,5.0,0,90.0,0.18,3.64,2.0,Norwich,True,Southampton,,
Tim Krul,Norwich,Southampton,2021-11-20,True,90,1,4,0,2,0,0,0.0,136244,3.6,0,90.0,0.17,3.67,6.0,Norwich,True,Wolverhampton,,
Tim Krul,Norwich,Wolverhampton,2021-11-27,True,90,0,2,0,6,0,1,0.0,138528,3.0,0,90.0,0.23,3.54,2.0,Norwich,False,Newcastle United,,
Tim Krul,Norwich,Newcastle United,2021-11-30,False,90,1,0,0,2,0,0,0.0,144668,3.2,0,90.0,0.21,3.29,2.0,Norwich,False,Tottenham,,
Tim Krul,Norwich,Tottenham,2021-12-05,False,90,3,4,0,2,0,0,0.0,143159,3.2,0,90.0,0.2,3.33,3.0,Norwich,True,Manchester United,,
Tim Krul,Norwich,Manchester United,2021-12-11,True,90,1,4,0,3,0,0,0.0,145919,3.0,0,90.0,0.19,3.38,2.0,Norwich,True,Aston Villa,,
Tim Krul,Norwich,Aston Villa,2021-12-14,True,90,2,4,0,2,0,0,0.0,154721,3.0,0,90.0,0.18,3.41,0.0,Norwich,True,Arsenal,,
Tim Krul,Norwich,Arsenal,,True,0,0,0,0,0,0,0,,148714,1.8,0,85.0,0.18,3.41,0.0,Norwich,False,Crystal Palace,,
Tim Krul,Norwich,Crystal Palace,,False,0,0,0,0,0,0,0,,138278,1.4,0,80.53,0.18,3.41,2.0,Norwich,False,West Ham,,
Tim Krul,Norwich,West Ham,2022-01-12,False,90,2,3,0,2,0,0,0.0,130542,1.4,0,81.0,0.17,3.39,3.0,Norwich,True,Everton,,
Tim Krul,Norwich,Everton,2022-01-15,True,90,1,4,0,3,0,0,0.0,127190,1.4,0,81.43,0.16,3.42,0.0,Norwich,False,Watford,,
Tim Krul,Norwich,Watford,,False,0,0,0,0,0,0,0,,122372,1.0,0,77.73,0.16,3.42,0.0,Norwich,True,Crystal Palace,,
Tim Krul,Norwich,Crystal Palace,,True,0,0,0,0,0,0,0,,113729,1.0,0,74.35,0.16,3.42,0.0,Norwich,True,Manchester City,,
Tim Krul,Norwich,Manchester City,,True,0,0,0,0,0,0,0,,109060,1.0,0,71.25,0.16,3.42,0.0,Norwich,False,Liverpool,,
Tim Krul,Norwich,Liverpool,,False,0,0,0,0,0,0,0,,103629,0.6,0,68.4,0.16,3.42,0.0,Norwich,False,Southampton,,
Tim Krul,Norwich,Southampton,,False,0,0,0,0,0,0,0,,103489,0.0,0,65.77,0.16,3.42,2.0,Norwich,True,Brentford,,
Tim Krul,Norwich,Brentford,2022-03-05,True,90,3,3,0,2,0,0,0.0,102326,0.4,0,66.67,0.15,3.4,2.0,Norwich,True,Chelsea,,
Tim Krul,Norwich,Chelsea,2022-03-10,True,90,3,4,0,2,0,0,0.0,102326,0.8,0,67.5,0.14,3.43,4.0,Norwich,False,Leicester City,,
Tim Krul,Norwich,Leicester City,2022-03-13,False,90,2,5,0,4,2,0,0.48,101827,1.6,0,68.28,0.14,3.5,10.0,Norwich,False,Brighton,,
Tim Krul,Norwich,Brighton,2022-04-02,False,90,0,4,0,10,3,1,0.0,103574,3.6,0,69.0,0.17,3.52,9.0,Norwich,True,Burnley,,
Tim Krul,Norwich,Burnley,2022-04-10,True,90,0,3,0,9,2,1,0.0,106938,5.4,0,69.68,0.21,3.5,3.0,Norwich,False,Manchester United,,
Tim Krul,Norwich,Manchester United,2022-04-16,False,90,3,6,0,3,0,0,0.0,114010,5.6,0,70.31,0.2,3.6,2.0,Norwich,True,Newcastle United,,
Tim Krul,Norwich,Newcastle United,2022-04-23,True,90,3,4,0,2,0,0,0.0,126157,5.6,0,70.91,0.19,3.62,2.0,Norwich,False,Aston Villa,,
Tim Krul,Norwich,Aston Villa,2022-04-30,False,90,2,4,0,2,0,0,0.0,130161,5.2,0,71.47,0.19,3.63,0.0,Norwich,True,West Ham,,
Tim Krul,Norwich,West Ham,2022-05-08,True,90,4,1,0,0,0,0,0.0,130969,3.2,0,72.0,0.18,3.54,0.0,Norwich,False,Leeds United,,
