name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Brandon Austin,Spurs,Liverpool,,True,0,0,0,0,0,0,0,,0,0.0,0,0.0,0,0,0.0,Spurs,True,Crystal Palace,,
Brandon Austin,Spurs,Crystal Palace,2021-12-26,True,0,0,0,0,0,0,0,0.0,1674,0.0,0,0.0,0,0,0.0,Spurs,False,Southampton,,
Brandon Austin,Spurs,Southampton,2021-12-28,False,0,0,0,0,0,0,0,0.0,1015,0.0,0,0.0,0,0,0.0,Spurs,False,Watford,,
Brandon Austin,Spurs,Watford,,False,0,0,0,0,0,0,0,,1025,0.0,0,0.0,0,0,0.0,Spurs,False,Leeds United,,
Brandon Austin,Spurs,Leeds United,,False,0,0,0,0,0,0,0,,1191,0.0,0,0.0,0,0,0.0,Spurs,False,Chelsea,,
Brandon Austin,Spurs,Chelsea,,False,0,0,0,0,0,0,0,,1168,0.0,0,0.0,0,0,0.0,Spurs,True,Southampton,,
Brandon Austin,Spurs,Southampton,2022-02-09,True,0,0,0,0,0,0,0,0.03,1280,0.0,0,0.0,0,0,0.0,Spurs,True,Wolverhampton,,
Brandon Austin,Spurs,Wolverhampton,,True,0,0,0,0,0,0,0,,1409,0.0,0,0.0,0,0,0.0,Spurs,False,Manchester City,,
Brandon Austin,Spurs,Manchester City,2022-02-19,False,0,0,0,0,0,0,0,0.4,1767,0.0,0,0.0,0,0,0.0,Spurs,False,Burnley,,
Brandon Austin,Spurs,Burnley,,False,0,0,0,0,0,0,0,,1767,0.0,0,0.0,0,0,0.0,Spurs,False,Leicester City,,
Brandon Austin,Spurs,Leicester City,,False,0,0,0,0,0,0,0,,1782,0.0,0,0.0,0,0,0.0,Spurs,True,Everton,,
Brandon Austin,Spurs,Everton,,True,0,0,0,0,0,0,0,,1728,0.0,0,0.0,0,0,0.0,Spurs,False,Manchester United,,
Brandon Austin,Spurs,Manchester United,,False,0,0,0,0,0,0,0,,1891,0.0,0,0.0,0,0,0.0,Spurs,False,Brighton,,
Brandon Austin,Spurs,Brighton,,False,0,0,0,0,0,0,0,,1891,0.0,0,0.0,0,0,0.0,Spurs,True,West Ham,,
Brandon Austin,Spurs,West Ham,,True,0,0,0,0,0,0,0,,1941,0.0,0,0.0,0,0,0.0,Spurs,True,Newcastle United,,
Brandon Austin,Spurs,Newcastle United,,True,0,0,0,0,0,0,0,,1940,0.0,0,0.0,0,0,0.0,Spurs,False,Aston Villa,,
Brandon Austin,Spurs,Aston Villa,,False,0,0,0,0,0,0,0,,1942,0.0,0,0.0,0,0,0.0,Spurs,True,Brighton,,
Brandon Austin,Spurs,Brighton,,True,0,0,0,0,0,0,0,,2035,0.0,0,0.0,0,0,0.0,Spurs,False,Brentford,,
Brandon Austin,Spurs,Brentford,,False,0,0,0,0,0,0,0,,2103,0.0,0,0.0,0,0,0.0,Spurs,True,Leeds United,,
Brandon Austin,Spurs,Leeds United,,True,0,0,0,0,0,0,0,,2151,0.0,0,0.0,0,0,0.0,Spurs,False,Liverpool,,
Brandon Austin,Spurs,Liverpool,,False,0,0,0,0,0,0,0,,2288,0.0,0,0.0,0,0,0.0,Spurs,True,Arsenal,,
Brandon Austin,Spurs,Arsenal,,True,0,0,0,0,0,0,0,,2288,0.0,0,0.0,0,0,0.0,Spurs,True,Burnley,,
Brandon Austin,Spurs,Burnley,,True,0,0,0,0,0,0,0,,2407,0.0,0,0.0,0,0,0.0,Spurs,False,Norwich,,
Brandon Austin,Spurs,Norwich,,False,0,0,0,0,0,0,0,,2371,0.0,0,0.0,0,0,,Spurs,True,Southampton,,
