name,team,opponent_team,date,was_home,minutes,goals_conceded,saves,penalties_saved,total_points,bonus,clean_sheets,xA,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,saves_per_game,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Alphonse Areola,West Ham,Newcastle United,,False,0,0,0,0,0,0,0,,86830,0.0,0,0.0,0.0,0.0,0.0,West Ham,True,Leeds United,,
Alphonse Areola,West Ham,Leeds United,,True,0,0,0,0,0,0,0,,86636,0.0,0,0.0,0.0,0.0,0.0,West Ham,True,Crystal Palace,,
Alphonse Areola,West Ham,Crystal Palace,,True,0,0,0,0,0,0,0,,79595,0.0,0,0.0,0.0,0.0,0.0,West Ham,False,Southampton,,
Alphonse Areola,West Ham,Southampton,,False,0,0,0,0,0,0,0,,73964,0.0,0,0.0,0.0,0.0,0.0,West Ham,True,Manchester United,,
Alphonse Areola,West Ham,Manchester United,,True,0,0,0,0,0,0,0,,69895,0.0,0,0.0,0.0,0.0,0.0,West Ham,False,Leicester City,,
Alphonse Areola,West Ham,Leicester City,,False,0,0,0,0,0,0,0,,67875,0.0,0,0.0,0.0,0.0,0.0,West Ham,True,Brentford,,
Alphonse Areola,West Ham,Brentford,,True,0,0,0,0,0,0,0,,66343,0.0,0,0.0,0.0,0.0,0.0,West Ham,False,Everton,,
Alphonse Areola,West Ham,Everton,,False,0,0,0,0,0,0,0,,65214,0.0,0,0.0,0.0,0.0,0.0,West Ham,True,Tottenham,,
Alphonse Areola,West Ham,Tottenham,,True,0,0,0,0,0,0,0,,64266,0.0,0,0.0,0.0,0.0,0.0,West Ham,False,Aston Villa,,
Alphonse Areola,West Ham,Aston Villa,,False,0,0,0,0,0,0,0,,64043,0.0,0,0.0,0.0,0.0,0.0,West Ham,True,Liverpool,,
Alphonse Areola,West Ham,Liverpool,,True,0,0,0,0,0,0,0,,63449,0.0,0,0.0,0.0,0.0,0.0,West Ham,False,Wolverhampton,,
Alphonse Areola,West Ham,Wolverhampton,,False,0,0,0,0,0,0,0,,63393,0.0,0,0.0,0.0,0.0,0.0,West Ham,False,Manchester City,,
Alphonse Areola,West Ham,Manchester City,,False,0,0,0,0,0,0,0,,62634,0.0,0,0.0,0.0,0.0,0.0,West Ham,True,Brighton,,
Alphonse Areola,West Ham,Brighton,,True,0,0,0,0,0,0,0,,62481,0.0,0,0.0,0.0,0.0,0.0,West Ham,True,Chelsea,,
Alphonse Areola,West Ham,Chelsea,,True,0,0,0,0,0,0,0,,62105,0.0,0,0.0,0.0,0.0,0.0,West Ham,False,Burnley,,
Alphonse Areola,West Ham,Burnley,,False,0,0,0,0,0,0,0,,62334,0.0,0,0.0,0.0,0.0,0.0,West Ham,False,Arsenal,,
Alphonse Areola,West Ham,Arsenal,,False,0,0,0,0,0,0,0,,61988,0.0,0,0.0,0.0,0.0,0.0,West Ham,True,Southampton,,
Alphonse Areola,West Ham,Southampton,,True,0,0,0,0,0,0,0,,62545,0.0,0,0.0,0.0,0.0,0.0,West Ham,False,Watford,,
Alphonse Areola,West Ham,Watford,,False,0,0,0,0,0,0,0,,62274,0.0,0,0.0,0.0,0.0,0.0,West Ham,False,Crystal Palace,,
Alphonse Areola,West Ham,Crystal Palace,,False,0,0,0,0,0,0,0,,61938,0.0,0,0.0,0.0,0.0,0.0,West Ham,True,Norwich,,
Alphonse Areola,West Ham,Norwich,,True,0,0,0,0,0,0,0,,61938,0.0,0,0.0,0.0,0.0,0.0,West Ham,True,Leicester City,,
Alphonse Areola,West Ham,Leicester City,,True,0,0,0,0,0,0,0,,61603,0.0,0,0.0,0.0,0.0,2.0,West Ham,False,Manchester United,,
Alphonse Areola,West Ham,Manchester United,2022-01-22,False,90,1,2,0,2,0,0,0.0,64233,0.4,0,3.91,0.0,2.0,0.0,West Ham,True,Watford,,
Alphonse Areola,West Ham,Watford,,True,0,0,0,0,0,0,0,,65945,0.4,0,3.75,0.0,2.0,0.0,West Ham,False,Leeds United,,
Alphonse Areola,West Ham,Leeds United,,False,0,0,0,0,0,0,0,,64904,0.4,0,3.6,0.0,2.0,0.0,West Ham,True,Newcastle United,,
Alphonse Areola,West Ham,Newcastle United,,True,0,0,0,0,0,0,0,,64523,0.4,0,3.46,0.0,2.0,0.0,West Ham,True,Wolverhampton,,
Alphonse Areola,West Ham,Wolverhampton,,True,0,0,0,0,0,0,0,,64546,0.4,0,3.33,0.0,2.0,0.0,West Ham,False,Liverpool,,
