name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Levi Colwill,Chelsea,Manchester City,2024-08-18,True,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.1,0.0,0.0,2.0,0.77,1.0,60767.0,1.0,0.0,90.0,0.0,0.79,1.24,0.26,28.43,1.0,Chelsea,False,Wolverhampton,,-0.53
Levi Colwill,Chelsea,Wolverhampton,2024-08-25,False,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2,0.0,0.0,2.0,1.92,1.0,87669.0,1.0,0.0,90.0,0.0,0.79,1.24,0.26,28.43,2.0,Chelsea,True,Crystal Palace,,0.88
Levi Colwill,Chelsea,Crystal Palace,2024-09-01,True,90.0,0.0,0.51,0.0,0.0,2.0,2.0,0.0,4.7,0.0,0.0,1.0,0.44,1.0,119482.0,1.33,0.17,90.0,0.0,0.79,1.24,0.26,28.43,5.0,Chelsea,False,Bournemouth,,-0.04
Levi Colwill,Chelsea,Bournemouth,2024-09-14,False,90.0,0.0,0.0,0.0,0.01,5.0,0.0,1.0,4.0,0.0,1.0,0.0,1.78,1.0,143468.0,2.25,0.13,90.0,0.25,0.79,1.24,0.26,28.43,7.0,Chelsea,False,West Ham,,-0.34
Levi Colwill,Chelsea,West Ham,2024-09-21,False,90.0,0.0,0.0,0.0,0.59,7.0,0.0,1.0,4.4,1.0,1.0,0.0,0.85,1.0,163296.0,3.2,0.1,90.0,0.4,0.79,1.24,0.26,28.43,1.0,Chelsea,True,Brighton,,-0.42
Levi Colwill,Chelsea,Brighton,2024-09-28,True,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.8,0.0,0.0,2.0,1.11,1.0,330057.0,3.2,0.1,90.0,0.33,0.79,1.24,0.26,28.43,1.0,Chelsea,True,Nottingham Forest,,1.2
Levi Colwill,Chelsea,Nottingham Forest,2024-10-06,True,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.9,0.0,0.0,1.0,0.59,1.0,373643.0,3.2,0.1,90.0,0.29,0.79,1.24,0.26,28.43,1.0,Chelsea,False,Liverpool,,-1.08
Levi Colwill,Chelsea,Liverpool,2024-10-20,False,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9,0.0,0.0,2.0,1.94,1.0,345744.0,3.0,0.0,90.0,0.25,0.79,1.24,0.26,28.43,2.0,Chelsea,True,Newcastle United,,0.67
Levi Colwill,Chelsea,Newcastle United,2024-10-27,True,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.1,0.0,0.0,1.0,1.92,1.0,339061.0,2.4,0.0,90.0,0.22,0.79,1.24,0.26,28.43,2.0,Chelsea,False,Manchester United,,-0.41
Levi Colwill,Chelsea,Manchester United,2024-11-03,False,90.0,0.0,0.05,0.0,0.0,2.0,1.0,0.0,2.1,0.0,0.0,1.0,1.98,1.0,324857.0,1.4,0.01,90.0,0.2,0.79,1.24,0.26,28.43,1.0,Chelsea,True,Arsenal,,-0.32
Levi Colwill,Chelsea,Arsenal,2024-11-10,True,90.0,0.0,0.0,0.0,0.02,1.0,0.0,1.0,2.9,0.0,0.0,1.0,0.99,1.0,312021.0,1.4,0.01,90.0,0.18,0.79,1.24,0.26,28.43,,Chelsea,False,Leicester City,,-0.22
,Chelsea,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chelsea,True,Aston Villa,,0.66
,Chelsea,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chelsea,False,Southampton,,-0.31
