name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Malo Gusto,Chelsea,Manchester City,2024-08-18,True,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6,0.0,0.0,2.0,0.77,1.0,1.0,0.0,90.0,0.0,1.69,5.49,0.28,26.12,0.0,Chelsea,False,Wolverhampton,1.62,-0.53
Malo Gusto,Chelsea,Wolverhampton,2024-08-25,False,90.0,0.0,0.0,0.0,0.07,0.0,0.0,1.0,3.5,0.0,0.0,2.0,1.92,1.0,0.5,0.0,90.0,0.0,1.69,5.49,0.28,26.12,2.0,Chelsea,True,Crystal Palace,-1.51,0.88
Malo Gusto,Chelsea,Crystal Palace,2024-09-01,True,73.0,0.0,0.02,0.0,0.0,2.0,1.0,0.0,1.3,0.0,0.0,1.0,0.13,1.0,1.0,0.01,84.33,0.0,1.69,5.49,0.28,26.12,0.0,Chelsea,False,Bournemouth,-1.53,-0.04
Malo Gusto,Chelsea,Bournemouth,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.01,63.25,0.0,1.69,5.49,0.28,26.12,0.0,Chelsea,False,West Ham,2.89,-0.34
Malo Gusto,Chelsea,West Ham,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,50.6,0.0,1.69,5.49,0.28,26.12,1.0,Chelsea,True,Brighton,-0.67,-0.42
Malo Gusto,Chelsea,Brighton,2024-09-28,True,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5,0.0,0.0,2.0,1.11,1.0,0.6,0.0,57.17,0.0,1.69,5.49,0.28,26.12,2.0,Chelsea,True,Nottingham Forest,1.3,1.2
Malo Gusto,Chelsea,Nottingham Forest,2024-10-06,True,90.0,0.0,0.06,0.0,0.0,2.0,3.0,0.0,4.5,0.0,0.0,1.0,0.85,1.0,1.0,0.02,61.86,0.0,1.69,5.49,0.28,26.12,1.0,Chelsea,False,Liverpool,0.96,-1.08
Malo Gusto,Chelsea,Liverpool,2024-10-20,False,90.0,0.0,0.07,0.0,0.0,1.0,2.0,0.0,3.6,0.0,0.0,2.0,1.94,1.0,0.8,0.03,65.38,0.0,1.69,5.49,0.28,26.12,2.0,Chelsea,True,Newcastle United,-0.99,0.67
Malo Gusto,Chelsea,Newcastle United,2024-10-27,True,77.0,0.0,0.23,0.0,0.05,2.0,4.0,1.0,3.2,0.0,0.0,1.0,1.92,1.0,1.2,0.07,66.67,0.0,1.69,5.49,0.28,26.12,,Chelsea,False,Manchester United,1.87,-0.41
,Chelsea,,,,,,,,,,,,,,,,,,,,,,,,,,,Chelsea,True,Arsenal,2.1,-0.32
,Chelsea,,,,,,,,,,,,,,,,,,,,,,,,,,,Chelsea,False,Leicester City,1.68,-0.22
