name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_clean_sheet_probability,last_season_expected_goals_conceded,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Axel Disasi,Chelsea,Manchester City,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.66,0.19,0.17,43.96,0.0,Chelsea,False,Wolverhampton,1.62,-0.53
Axel Disasi,Chelsea,Wolverhampton,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.66,0.19,0.17,43.96,0.0,Chelsea,True,Crystal Palace,-1.51,0.88
Axel Disasi,Chelsea,Crystal Palace,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.66,0.19,0.17,43.96,6.0,Chelsea,False,Bournemouth,-1.53,-0.04
Axel Disasi,Chelsea,Bournemouth,2024-09-14,False,61.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.8,0.0,1.0,0.0,1.55,1.0,1.5,0.0,15.25,1.0,2.66,0.19,0.17,43.96,1.0,Chelsea,False,West Ham,2.89,-0.34
Axel Disasi,Chelsea,West Ham,2024-09-21,False,33.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,0.0,0.0,0.0,0.35,0.0,1.4,0.0,18.8,0.5,2.66,0.19,0.17,43.96,0.0,Chelsea,True,Brighton,-0.67,-0.42
Axel Disasi,Chelsea,Brighton,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,15.67,0.5,2.66,0.19,0.17,43.96,0.0,Chelsea,True,Nottingham Forest,1.3,1.2
Axel Disasi,Chelsea,Nottingham Forest,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,13.43,0.5,2.66,0.19,0.17,43.96,0.0,Chelsea,False,Liverpool,0.96,-1.08
Axel Disasi,Chelsea,Liverpool,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,11.75,0.5,2.66,0.19,0.17,43.96,0.0,Chelsea,True,Newcastle United,-0.99,0.67
Axel Disasi,Chelsea,Newcastle United,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,10.44,0.5,2.66,0.19,0.17,43.96,,Chelsea,False,Manchester United,1.87,-0.41
,Chelsea,,,,,,,,,,,,,,,,,,,,,,,,,,,Chelsea,True,Arsenal,2.1,-0.32
,Chelsea,,,,,,,,,,,,,,,,,,,,,,,,,,,Chelsea,False,Leicester City,1.68,-0.22
