name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,selected,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Riccardo Calafiori,Arsenal,Wolverhampton,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,226287.0,0.0,0.0,0.0,0.0,1.0,Arsenal,False,Aston Villa,,0.11
Riccardo Calafiori,Arsenal,Aston Villa,2024-08-24,False,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,206409.0,0.5,0.0,5.5,0.0,1.0,Arsenal,True,Brighton,,-0.42
Riccardo Calafiori,Arsenal,Brighton,2024-08-31,True,31.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.89,0.0,180050.0,0.67,0.0,14.0,0.0,0.0,Arsenal,False,Tottenham,,-0.3
Riccardo Calafiori,Arsenal,Tottenham,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,149968.0,0.5,0.0,10.5,0.0,9.0,Arsenal,False,Manchester City,,-1.51
Riccardo Calafiori,Arsenal,Manchester City,2024-09-22,False,73.0,1.0,0.02,0.0,0.0,9.0,1.0,0.0,5.4,1.0,0.0,1.0,1.17,1.0,134546.0,2.2,0.0,23.0,0.0,0.0,Arsenal,True,Leicester City,,0.47
Riccardo Calafiori,Arsenal,Leicester City,2024-09-28,True,90.0,0.0,0.53,0.0,0.08,0.0,3.0,2.0,13.9,0.0,0.0,2.0,0.32,1.0,186225.0,2.2,0.11,34.17,0.0,2.0,Arsenal,True,Southampton,,0.24
Riccardo Calafiori,Arsenal,Southampton,2024-10-05,True,89.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.3,0.0,0.0,1.0,0.61,1.0,233214.0,2.4,0.11,42.0,0.0,1.0,Arsenal,False,Bournemouth,,-0.04
Riccardo Calafiori,Arsenal,Bournemouth,2024-10-19,False,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.4,0.0,0.0,2.0,1.82,1.0,254877.0,2.4,0.11,48.0,0.0,0.0,Arsenal,True,Liverpool,,0.24
Riccardo Calafiori,Arsenal,Liverpool,,True,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,224753.0,2.4,0.11,42.67,0.0,0.0,Arsenal,False,Newcastle United,,-0.44
Riccardo Calafiori,Arsenal,Newcastle United,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,171771.0,0.6,0.11,38.4,0.0,0.0,Arsenal,False,Chelsea,,-0.9
Riccardo Calafiori,Arsenal,Chelsea,,False,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,151207.0,0.6,0.0,34.91,0.0,,Arsenal,True,Nottingham Forest,,1.2
,Arsenal,,,,,,,,,,,,,,,,,,,,,,,,Arsenal,False,West Ham,,-0.34
,Arsenal,,,,,,,,,,,,,,,,,,,,,,,,Arsenal,True,Manchester United,,0.39
